file_path,Unnamed: 0,year,pond,date,Lcapito,score0,time_stamp0,score1,time_stamp1,score2,time_stamp2
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150419_193900.wav,2502,2015,10a,2015-04-19 19:39:00,0.0,52.217687172888596,125.0,50.759272530515865,228.5,40.41760180468335,228.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150416_213700.wav,1545,2015,2a,2015-04-16 21:37:00,0.0,52.21167793168025,239.0,58.07103868822837,182.5,55.86717025966118,240.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150403_192800.wav,2140,2015,9a,2015-04-03 19:28:00,0.0,52.19109990239075,197.0,63.855256593638316,53.5,64.56747719852537,52.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150404_002800.wav,1159,2015,4a,2015-04-04 00:28:00,0.0,52.130677307708616,135.0,45.21018912662678,90.0,35.791661345665894,90.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150227_000400.wav,1472,2015,2a,2015-02-27 00:04:00,0.0,52.10638290441245,27.0,60.40377600167898,19.5,62.2122591697623,19.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150511_225400.wav,5049,2015,1a,2015-05-11 22:54:00,0.0,52.02265538829047,261.0,42.445722441951105,87.0,38.09544944217556,14.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150217_205700.wav,1812,2015,6a,2015-02-17 20:57:00,0.0,51.905511342492716,60.0,45.98082878044199,278.0,37.90786556898642,88.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150503_004800.wav,2505,2015,10a,2015-05-03 00:48:00,0.0,51.899094656852725,159.0,46.86770475682006,253.5,42.96434220339074,268.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150204_004500.wav,5029,2015,1a,2015-02-04 00:45:00,0.0,51.898604956294655,297.0,41.00928278230344,297.0,35.82358933044254,260.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150405_002900.wav,1188,2015,4a,2015-04-05 00:29:00,0.0,51.872777726789266,167.0,47.03346186208616,168.0,35.254951492442935,168.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150319_201900.wav,2212,2015,9a,2015-03-19 20:19:00,0.0,51.8409339531529,172.0,52.08470387770701,197.0,48.68170701596177,197.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150225_200300.wav,4700,2015,5a,2015-02-25 20:03:00,0.0,51.82290709626933,149.0,70.98685330652414,251.5,64.49478420131841,251.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150205_184700.wav,5012,2015,1a,2015-02-05 18:47:00,0.0,51.80458089385275,148.0,65.25110116289979,147.0,64.47779087654014,147.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150416_223700.wav,31,2015,8a,2015-04-16 22:37:00,0.0,51.796670609712486,197.0,42.187726723517116,0.0,41.7295130061147,0.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150307_211000.wav,1424,2015,2a,2015-03-07 21:10:00,0.0,51.758359182802046,221.0,94.96936277585068,28.5,93.4302841531979,19.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150509_005200.wav,4992,2015,1a,2015-05-09 00:52:00,0.0,51.74526312056341,19.0,53.781040869326695,1.5,45.17112856015786,67.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150205_204700.wav,1142,2015,4a,2015-02-05 20:47:00,0.0,51.7387216467127,112.0,42.56922944301153,28.5,39.07022233237457,28.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150217_005600.wav,4627,2015,5a,2015-02-17 00:56:00,0.0,51.72478605005239,29.0,63.38918030424833,216.0,53.9805536960035,216.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150217_215700.wav,5000,2015,1a,2015-02-17 21:57:00,0.0,51.71722082097804,222.0,55.19296215007845,244.0,49.12717838827786,244.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150404_212900.wav,4636,2015,5a,2015-04-04 21:29:00,0.0,51.612092858505974,59.0,47.15126353944834,232.5,40.06470818496334,142.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150314_211500.wav,1140,2015,4a,2015-03-14 21:15:00,0.0,51.60066937985816,180.0,86.00235480090858,255.5,102.73412912529227,182.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150225_210300.wav,2507,2015,10a,2015-02-25 21:03:00,0.0,51.571309146451455,271.0,47.32496995708228,28.0,44.34974478064467,28.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150224_220200.wav,2133,2015,9a,2015-02-24 22:02:00,0.0,51.5100780677125,174.0,54.445298390344576,181.5,52.54811044359373,116.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150430_204600.wav,1136,2015,4a,2015-04-30 20:46:00,0.0,51.441781381665955,297.0,45.00256676178883,234.0,40.896884548667536,250.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150226_230400.wav,2533,2015,10a,2015-02-26 23:04:00,0.0,51.367490575107766,16.0,59.932506966598396,212.5,67.32835518409576,106.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150320_201900.wav,2135,2015,9a,2015-03-20 20:19:00,0.0,51.33508056851443,89.0,45.52645041304137,91.0,41.12648107520346,91.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150205_004600.wav,1898,2015,6a,2015-02-05 00:46:00,0.0,51.318275165583486,148.0,76.12183032647827,208.5,111.1863787366238,208.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150403_212800.wav,384,2015,7a,2015-04-03 21:28:00,0.0,51.283190954885875,28.0,49.96426816107226,206.5,42.36544589254729,227.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150403_192800.wav,2529,2015,10a,2015-04-03 19:28:00,0.0,51.28201949864848,234.0,47.341323954442984,45.0,42.78178991177465,183.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150510_225300.wav,820,2015,3a,2015-05-10 22:53:00,0.0,51.25576677355123,285.0,60.12240560195838,186.0,44.12084232491233,242.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150411_223400.wav,4678,2015,5a,2015-04-11 22:34:00,0.0,51.25554912275171,298.0,46.18596557772099,157.0,37.74432735817101,286.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150502_234800.wav,1163,2015,4a,2015-05-02 23:48:00,0.0,51.23517617765782,171.0,43.7750755176497,64.5,42.7453692602421,167.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150511_225400.wav,795,2015,3a,2015-05-11 22:54:00,0.0,51.18511116795038,198.0,68.181981032481,105.5,54.61231242899099,35.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150307_211000.wav,796,2015,3a,2015-03-07 21:10:00,0.0,51.1252653156856,232.0,66.17908764150295,255.0,43.451365359517006,255.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150409_193200.wav,1181,2015,4a,2015-04-09 19:32:00,0.0,51.11744765079124,136.0,46.63239455439862,159.5,44.39337620871333,60.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150202_184400.wav,1170,2015,4a,2015-02-02 18:44:00,0.0,51.09657706354073,262.0,43.625647525808354,89.0,37.92082317874853,223.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150417_223700.wav,2157,2015,9a,2015-04-17 22:37:00,0.0,51.05259677894425,69.0,46.65116968352226,114.0,48.04049489994338,114.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150218_195700.wav,1512,2015,2a,2015-02-18 19:57:00,0.0,50.99926505160903,33.0,65.89115163725113,2.0,68.07103229497969,201.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150503_004800.wav,778,2015,3a,2015-05-03 00:48:00,0.0,50.968251272190884,155.0,51.98848119314278,38.0,38.93413510600792,149.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150305_230900.wav,724,2015,3a,2015-03-05 23:09:00,0.0,50.918492866581595,11.0,39.415041259285566,11.0,41.22504456869571,213.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150219_215800.wav,1783,2015,6a,2015-02-19 21:58:00,0.0,50.89706243129956,132.0,47.917264263835385,21.0,34.71345426218987,242.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150504_224900.wav,1075,2015,4a,2015-05-04 22:49:00,0.0,50.78917222574521,16.0,40.59308385895756,133.5,53.596049919861734,260.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150203_204500.wav,1876,2015,6a,2015-02-03 20:45:00,0.0,50.757261898670805,27.0,40.34588505800002,128.0,35.17642513311957,153.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150404_232900.wav,1139,2015,4a,2015-04-04 23:29:00,0.0,50.73855684480724,170.0,42.86079906032616,250.0,34.96502916122636,236.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150305_220900.wav,737,2015,3a,2015-03-05 22:09:00,0.0,50.73542531954977,271.0,54.78634572658955,266.5,48.442623705571556,266.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150205_224700.wav,5003,2015,1a,2015-02-05 22:47:00,0.0,50.72158275626814,197.0,46.11782957261296,183.5,44.37769772774722,183.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150225_220300.wav,1838,2015,6a,2015-02-25 22:03:00,0.0,50.68622171002856,277.0,44.20541045795246,117.0,41.982182505223776,185.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150204_204600.wav,1544,2015,2a,2015-02-04 20:46:00,1.0,50.683856570504176,4.0,54.92647160159903,4.5,77.76107252258224,5.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150315_191600.wav,2509,2015,10a,2015-03-15 19:16:00,0.0,50.65557311600462,144.0,114.32667592532653,44.5,160.75153275789629,194.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150409_193200.wav,5061,2015,1a,2015-04-09 19:32:00,0.0,50.595543565172925,297.0,43.204031316135364,19.5,34.73992352110415,203.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150307_201000.wav,741,2015,3a,2015-03-07 20:10:00,0.0,50.54213561521339,160.0,43.70745561984911,160.5,40.8089071625625,32.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150411_223400.wav,5095,2015,1a,2015-04-11 22:34:00,0.0,50.51993328918128,255.0,43.08646918616536,294.0,47.952485591305035,71.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150305_190900.wav,25,2015,8a,2015-03-05 19:09:00,0.0,50.506504029506374,222.0,55.53606859179858,216.5,49.10943559320995,216.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150411_203400.wav,102,2015,8a,2015-04-11 20:34:00,0.0,50.50625061323911,233.0,54.82660807448736,31.5,39.33535084219309,236.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150502_234800.wav,2491,2015,10a,2015-05-02 23:48:00,0.0,50.42950030519568,153.0,37.40083936868236,283.0,36.030971447097926,283.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150406_003000.wav,2542,2015,10a,2015-04-06 00:30:00,0.0,50.4227157557531,94.0,48.94986292684311,11.5,48.18299575929829,11.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150504_224900.wav,84,2015,8a,2015-05-04 22:49:00,0.0,50.401183811240095,80.0,38.83986150869444,43.0,44.42331484589306,166.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150315_001500.wav,2486,2015,10a,2015-03-15 00:15:00,0.0,50.38284833842967,224.0,116.59806899928246,170.5,120.58527124596962,170.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150216_225600.wav,1452,2015,2a,2015-02-16 22:56:00,0.0,50.35514513691203,94.0,48.47202573977707,281.0,44.116925004478986,281.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150502_204800.wav,1126,2015,4a,2015-05-02 20:48:00,0.0,50.283682438217774,132.0,40.60169864275675,110.5,41.63176688065989,110.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150320_201900.wav,1482,2015,2a,2015-03-20 20:19:00,0.0,50.133470939732845,164.0,86.37520952493249,211.5,124.68563686095057,138.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150504_204900.wav,37,2015,8a,2015-05-04 20:49:00,0.0,50.09994690476484,149.0,42.32539027373465,176.0,43.89487089581404,195.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150217_005600.wav,41,2015,8a,2015-02-17 00:56:00,0.0,49.95462228362843,18.0,51.3671825822129,183.5,44.78667699513587,183.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150405_223000.wav,1201,2015,4a,2015-04-05 22:30:00,0.0,49.92714369886916,233.0,46.3944194860489,233.5,38.84659082994014,80.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150418_193800.wav,1902,2015,6a,2015-04-18 19:38:00,0.0,49.89642824823773,205.0,54.672460372328516,215.5,46.03400098131344,215.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150226_000300.wav,5017,2015,1a,2015-02-26 00:03:00,0.0,49.83396623868614,65.0,62.52554811824778,291.0,52.90042120778853,291.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150217_005600.wav,374,2015,7a,2015-02-17 00:56:00,0.0,49.79050721795319,203.0,66.58893403839268,212.0,57.95082232253323,212.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150420_003900.wav,2170,2015,9a,2015-04-20 00:39:00,0.0,49.779748651517785,269.0,44.286174904869796,5.0,52.326645620714864,247.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150226_000300.wav,1200,2015,4a,2015-02-26 00:03:00,0.0,49.660272290891854,167.0,72.56345352441944,167.5,99.80338258219604,34.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150304_190800.wav,4977,2015,1a,2015-03-04 19:08:00,0.0,49.585049821239906,257.0,54.987070468917274,257.0,44.28767871825604,77.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150226_190400.wav,5035,2015,1a,2015-02-26 19:04:00,0.0,49.581525001031935,292.0,65.08903177389432,268.0,58.50581943497755,113.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150203_214500.wav,395,2015,7a,2015-02-03 21:45:00,0.0,49.57329288400673,102.0,41.77187950907651,110.5,38.65284620289345,89.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150416_223700.wav,4725,2015,5a,2015-04-16 22:37:00,0.0,49.56461763214038,288.0,44.82902476420147,285.5,40.39602541666099,60.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150314_201500.wav,1146,2015,4a,2015-03-14 20:15:00,0.0,49.548162937023946,19.0,73.400048872294,19.0,65.26436986383031,19.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150406_003000.wav,1437,2015,2a,2015-04-06 00:30:00,0.0,49.499574600332146,178.0,59.45008041443929,61.0,56.69819206980156,61.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150430_204600.wav,14,2015,8a,2015-04-30 20:46:00,0.0,49.49194804476499,76.0,56.33176370836319,170.5,39.96278286525975,170.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150225_200300.wav,391,2015,7a,2015-02-25 20:03:00,0.0,49.479905293759906,198.0,77.0519234965629,286.0,63.98021838361445,89.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150510_215300.wav,5041,2015,1a,2015-05-10 21:53:00,0.0,49.477453431807696,119.0,69.16960673971856,143.5,62.89774469055608,37.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150225_230300.wav,1851,2015,6a,2015-02-25 23:03:00,0.0,49.407861852171635,175.0,36.97188102339146,11.5,41.79205397536321,147.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150218_185700.wav,4978,2015,1a,2015-02-18 18:57:00,0.0,49.37400355478328,282.0,53.86101159836983,98.0,42.16547565856404,252.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150404_192900.wav,760,2015,3a,2015-04-04 19:29:00,0.0,49.35279571351263,281.0,44.02769461557912,12.5,44.70692046382944,12.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150218_205700.wav,718,2015,3a,2015-02-18 20:57:00,0.0,49.28970308998885,29.0,51.382730223195644,292.0,47.74889240128301,292.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150305_190900.wav,1515,2015,2a,2015-03-05 19:09:00,0.0,49.26754617867292,11.0,73.339322095223,291.0,98.80203570157569,273.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150411_223400.wav,1469,2015,2a,2015-04-11 22:34:00,0.0,49.263910312700254,242.0,42.39464165737145,181.5,34.97524685706341,145.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150224_210200.wav,2151,2015,9a,2015-02-24 21:02:00,0.0,49.194244142674336,197.0,58.584348061375174,285.5,55.33510519920104,237.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150409_213200.wav,4748,2015,5a,2015-04-09 21:32:00,0.0,49.17260626960745,127.0,50.94249980761261,238.0,51.69519903543554,74.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150404_232900.wav,4653,2015,5a,2015-04-04 23:29:00,0.0,49.13566051799068,25.0,69.63699661540805,12.0,52.34285155701458,12.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150314_211500.wav,1513,2015,2a,2015-03-14 21:15:00,0.0,49.10137754633119,126.0,35.72689305089175,126.0,36.27500811126046,49.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150305_200900.wav,93,2015,8a,2015-03-05 20:09:00,0.0,48.99458526111541,5.0,54.04588545178775,123.0,46.420064007663285,123.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150412_223400.wav,1489,2015,2a,2015-04-12 22:34:00,0.0,48.971835398256,155.0,61.42516457843442,35.0,50.78838100376045,207.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150219_215800.wav,839,2015,3a,2015-02-19 21:58:00,0.0,48.95909028227168,293.0,48.69447684639218,4.0,36.97688786991465,46.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150405_203000.wav,5112,2015,1a,2015-04-05 20:30:00,0.0,48.92596934805802,5.0,55.899074333871425,47.5,54.36189681751305,47.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150502_214800.wav,785,2015,3a,2015-05-02 21:48:00,0.0,48.839829285025836,8.0,54.396084099881115,196.5,37.165115524519855,63.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150404_202900.wav,1110,2015,4a,2015-04-04 20:29:00,0.0,48.81935879649015,235.0,40.46363313503599,235.0,43.4378119093133,149.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150321_202000.wav,1478,2015,2a,2015-03-21 20:20:00,0.0,48.78408008020897,80.0,44.069915672224255,36.5,53.414484475806994,231.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150406_003000.wav,416,2015,7a,2015-04-06 00:30:00,0.0,48.76311555009614,81.0,47.1945924880857,115.0,45.28661844606887,5.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150224_210200.wav,4718,2015,5a,2015-02-24 21:02:00,0.0,48.74939332717907,265.0,103.50117234236808,206.0,124.05021648438529,206.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150305_200900.wav,1828,2015,6a,2015-03-05 20:09:00,0.0,48.7307771590226,38.0,54.861125784689584,225.0,58.58271225928872,225.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150202_194400.wav,454,2015,7a,2015-02-02 19:44:00,0.0,48.72487352921769,296.0,50.619507549195085,277.0,66.18907588831219,136.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150219_005700.wav,7,2015,8a,2015-02-19 00:57:00,0.0,48.71914809487658,71.0,43.8603638838882,2.5,45.12597276485391,2.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150411_203400.wav,380,2015,7a,2015-04-11 20:34:00,0.0,48.64511166266109,150.0,57.63360504508203,283.5,48.82715823538749,283.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150508_205200.wav,5070,2015,1a,2015-05-08 20:52:00,0.0,48.62092520030682,5.0,48.98002215863791,76.0,42.874770803543164,270.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150216_215600.wav,1466,2015,2a,2015-02-16 21:56:00,0.0,48.61735052243895,145.0,50.09547377074252,145.0,38.506639232966165,33.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150430_224600.wav,368,2015,7a,2015-04-30 22:46:00,0.0,48.58200019838766,140.0,39.73328378122258,165.5,41.19461960672703,262.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150416_223700.wav,2515,2015,10a,2015-04-16 22:37:00,0.0,48.4827410941387,202.0,55.13475928154942,294.5,46.0183231034084,294.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150313_211400.wav,4680,2015,5a,2015-03-13 21:14:00,0.0,48.44504461544493,246.0,44.73342877286336,222.5,46.57117137523199,222.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150205_184700.wav,1180,2015,4a,2015-02-05 18:47:00,0.0,48.35439686488075,238.0,42.191111486885674,180.0,38.30766501826535,220.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150517_215800.wav,5128,2015,1a,2015-05-17 21:58:00,0.0,48.35380364320743,264.0,52.90240567000171,77.0,51.1152659930134,135.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150217_195700.wav,1817,2015,6a,2015-02-17 19:57:00,0.0,48.35063291171087,238.0,47.809864668391334,210.0,36.37228282256692,130.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150216_185600.wav,40,2015,8a,2015-02-16 18:56:00,0.0,48.324505921678195,159.0,46.99786535442362,32.0,42.89385535911509,282.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150409_203200.wav,2558,2015,10a,2015-04-09 20:32:00,0.0,48.30498877302798,12.0,46.558840563865346,299.0,40.1473106782519,299.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150314_231500.wav,4663,2015,5a,2015-03-14 23:15:00,0.0,48.30080950156726,199.0,58.27467129835276,225.0,43.6659648703301,225.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150313_231400.wav,357,2015,7a,2015-03-13 23:14:00,1.0,48.292640397170075,101.0,175.9308039293017,103.0,129.1475772544517,103.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150403_212800.wav,727,2015,3a,2015-04-03 21:28:00,0.0,48.28888536439321,169.0,37.27891944766785,203.0,41.88272155885145,27.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150218_195700.wav,5009,2015,1a,2015-02-18 19:57:00,0.0,48.28096826454443,105.0,49.1142513246574,298.5,36.94012284886888,176.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150404_002800.wav,816,2015,3a,2015-04-04 00:28:00,0.0,48.24901810798557,128.0,49.4594923201003,105.5,45.32302801243354,288.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150418_193800.wav,1509,2015,2a,2015-04-18 19:38:00,0.0,48.235065675207146,263.0,45.45201492808219,269.5,45.558877473680944,0.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150430_224600.wav,2159,2015,9a,2015-04-30 22:46:00,0.0,48.21875387478499,50.0,47.36035927649831,132.0,44.582304926823696,255.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150216_195600.wav,4684,2015,5a,2015-02-16 19:56:00,0.0,48.1380952488885,166.0,49.58096062298454,129.5,47.33367577624067,239.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150419_233900.wav,4730,2015,5a,2015-04-19 23:39:00,0.0,48.1258708800785,254.0,48.07677363006651,76.0,41.97094541156495,191.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150403_192800.wav,1084,2015,4a,2015-04-03 19:28:00,0.0,48.116984947995256,220.0,50.713882853257125,240.5,42.4134790542802,194.0
