,score,year,logger,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-17-14/20140320_191900.wav,19.513786300597697,2014,7a,75.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-17-14/20140320_201900.wav,11.136548809940113,2014,7a,54.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-17-14/20140320_211900.wav,21.429000278710017,2014,7a,190.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-17-14/20140320_221900.wav,9.953048576616613,2014,7a,101.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-17-14/20140320_231900.wav,14.574218170367963,2014,7a,160.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-17-14/20140321_001900.wav,18.34283893776156,2014,7a,135.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140324_192200.wav,38.543896461152606,2014,7a,24.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140324_202200.wav,42.64191805108377,2014,7a,0.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140324_212200.wav,45.45174741448659,2014,7a,57.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140324_222200.wav,151.08994135662795,2014,7a,273.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140324_232200.wav,51.12059446669449,2014,7a,7.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140325_002200.wav,52.40827716367345,2014,7a,52.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140325_192300.wav,57.31404615737024,2014,7a,238.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140325_202300.wav,96.66286808829801,2014,7a,85.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140325_212300.wav,60.56268475323239,2014,7a,198.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140325_222300.wav,82.49293076954999,2014,7a,93.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140325_232300.wav,56.02173149367128,2014,7a,27.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140326_002300.wav,44.29661066518686,2014,7a,28.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140326_192300.wav,45.39508185064662,2014,7a,93.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140326_202300.wav,71.23066829768793,2014,7a,94.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140326_212300.wav,33.87719230823587,2014,7a,260.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140326_222300.wav,57.002301401490456,2014,7a,76.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140326_232300.wav,47.01989888882042,2014,7a,56.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140327_002300.wav,61.50676732302185,2014,7a,243.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140327_192400.wav,45.835856657038306,2014,7a,222.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140327_202400.wav,67.36856562003935,2014,7a,202.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140327_212400.wav,40.72611924362436,2014,7a,173.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140327_222400.wav,49.86700453765519,2014,7a,225.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140327_232400.wav,43.988761354027815,2014,7a,185.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-24-14/20140328_002400.wav,60.29965728201047,2014,7a,14.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140414_193600.wav,21.245831426487015,2014,7a,291.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140414_203600.wav,37.20670692532637,2014,7a,227.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140414_213600.wav,33.90993635678641,2014,7a,275.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140414_223600.wav,61.71432185495416,2014,7a,236.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140414_233600.wav,30.28116056559766,2014,7a,235.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140415_003600.wav,26.786036005176307,2014,7a,173.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140415_193600.wav,51.14081456273989,2014,7a,227.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140415_203600.wav,55.24128757061584,2014,7a,3.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140415_213600.wav,42.390698388498436,2014,7a,10.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140415_223600.wav,76.03243961950824,2014,7a,233.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140415_233600.wav,28.167532414887603,2014,7a,31.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140416_003600.wav,58.760779394005624,2014,7a,169.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140416_193700.wav,74.97155536462566,2014,7a,272.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140416_203700.wav,30.208389640573078,2014,7a,279.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140416_213700.wav,26.33624857232596,2014,7a,231.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140416_223700.wav,31.903227783050795,2014,7a,76.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140416_233700.wav,40.25317365714841,2014,7a,241.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140417_003700.wav,37.909894774653544,2014,7a,12.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140417_193800.wav,37.38387496380904,2014,7a,217.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140417_203800.wav,43.05908743426011,2014,7a,17.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140417_213800.wav,40.04481314233798,2014,7a,85.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140417_223800.wav,52.50293050761281,2014,7a,83.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140417_233800.wav,32.44388216742243,2014,7a,264.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-14-14/20140418_003800.wav,36.537041825330014,2014,7a,46.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140421_194000.wav,27.736429547233882,2014,7a,18.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140421_204000.wav,69.45358606086576,2014,7a,35.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140421_214000.wav,43.731340686172786,2014,7a,112.0
