file_path,score,time_stamp,year,pond
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_011300.wav,333.298063179697,276.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200213_192100.wav,321.75268097997747,155.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200210_221800.wav,319.35658072248185,10.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200211_191900.wav,313.7852672552084,105.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_215400.wav,302.310478659653,102.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_205400.wav,302.0545601434024,28.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_011900.wav,299.91123320341177,286.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_021300.wav,296.62858795681194,295.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_001300.wav,293.7461920159643,122.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_201400.wav,291.975918478294,246.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200119_005600.wav,289.9474404558685,146.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_185500.wav,273.77128409893635,225.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200114_195300.wav,273.5356497254082,200.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_005300.wav,270.3047571633646,298.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_005400.wav,267.58242178665347,77.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_015300.wav,266.98835874856024,9.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_192000.wav,262.2384411062528,133.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_021900.wav,261.3265835258054,200.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_231400.wav,260.7454547593271,232.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200211_001800.wav,258.01848594393874,276.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200207_191500.wav,257.8578937501988,36.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_212000.wav,257.6830397288383,161.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_235400.wav,255.35631816831255,47.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_232000.wav,253.9619112500961,296.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200209_201700.wav,253.5589915527426,105.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_205500.wav,252.55119148431388,292.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200205_191300.wav,251.91016965858185,264.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200209_231700.wav,250.7321227403417,214.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_025300.wav,249.5991249626476,193.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_221400.wav,246.74575680168144,138.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200312_024200.wav,246.6649368257373,26.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200114_185300.wav,246.03342036451943,282.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200311_194200.wav,243.2579367727184,61.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200211_201900.wav,242.9323631717294,118.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200210_211800.wav,242.37602831767023,139.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200209_191700.wav,239.59137054951924,127.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_215500.wav,237.92279891034983,280.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_185400.wav,235.82295732750177,209.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200311_224200.wav,234.1244480649325,144.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200207_011400.wav,233.4421029823663,100.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200210_191800.wav,229.1992334037354,205.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200207_021400.wav,227.41084087024535,3.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_001900.wav,226.46716811055612,71.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200114_225300.wav,226.26372779449463,223.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200313_224400.wav,223.1315054621853,175.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200211_221900.wav,222.71779541201636,3.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200205_211300.wav,222.077267313414,225.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_202000.wav,221.49486691395052,32.5,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200311_014200.wav,221.32395968119147,14.0,2020,400
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_181400.wav,218.75947360282785,202.0,2020,400
