file_path,score,time_stamp,year,pond
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180415_210700.wav,76.06985002091702,23.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180417_210800.wav,70.92478579590949,258.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180112_195100.wav,65.88411963178284,224.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180506_202200.wav,63.4937437378989,34.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180210_221800.wav,61.580878608506985,159.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180212_182000.wav,60.5846018721139,18.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180329_235500.wav,60.57790743284802,201.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180512_202600.wav,59.58123670759609,96.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180102_234300.wav,58.69086483707766,55.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180111_005000.wav,58.673475238236016,266.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180107_174700.wav,57.5622550204722,46.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20171224_173700.wav,56.70198129119824,57.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180504_022000.wav,56.36648310349611,69.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180216_212400.wav,55.77966340794708,115.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180316_004500.wav,55.721920105208895,241.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180205_211400.wav,55.40799224678961,110.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180503_202000.wav,55.300310343190695,118.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180318_004600.wav,55.14819926418047,118.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20171228_204000.wav,55.12784652257265,189.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180214_202200.wav,54.829609271851815,178.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180515_192900.wav,54.724920157861376,163.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180403_235800.wav,54.431117746986686,83.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180421_231100.wav,54.2995193271474,186.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180402_015700.wav,54.07982118684866,237.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180327_235300.wav,53.994945610927566,128.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180104_174500.wav,53.95645569282794,8.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180101_214200.wav,53.91513509300809,237.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20171231_024100.wav,53.89350892701844,298.0,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180403_025800.wav,53.6950098016134,53.5,2018,402
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2018/FLSHE_2018_402/TEST_0+1_20180110_225000.wav,53.67748342109931,177.0,2018,402
