,score,label,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190303_223600.wav,243.13196032386733,,214.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190317_224600.wav,242.23463037532656,,277.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190219_022500.wav,239.8463715650305,,186.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190217_222400.wav,239.2816715363787,,113.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190315_014400.wav,238.75505720875148,,270.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190214_192200.wav,238.6543383328006,,287.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190303_193600.wav,237.21879879577457,,51.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190221_212800.wav,237.02196784655703,,58.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190313_194300.wav,235.27532536325327,,34.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190224_002900.wav,230.82493498844332,,171.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190224_213000.wav,230.53069908025105,,113.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190218_232500.wav,229.28434969854774,,66.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190217_192400.wav,227.92550457715126,,207.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190306_193800.wav,225.95885334939504,,90.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190222_012800.wav,223.96100727730746,,197.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190212_011900.wav,223.17412912273466,,24.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190220_212700.wav,223.03670126046717,,152.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190215_182300.wav,222.09455074658072,,290.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190312_214300.wav,221.91179848988955,,49.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190217_002300.wav,220.81502883925035,,197.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190217_202400.wav,218.36344257938268,,257.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190211_201900.wav,217.1416977753132,,56.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190311_004100.wav,216.12415010027246,,43.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190214_212200.wav,215.56877177920637,,270.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190226_223200.wav,213.92973084212616,,108.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190318_004600.wav,211.67351922663016,,5.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190314_204400.wav,211.553361418073,,114.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190222_212900.wav,210.96026305715404,,268.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190307_203900.wav,210.69739430783227,,34.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190223_212900.wav,208.8920970443879,,79.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190223_232900.wav,208.06433631799723,,217.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190310_224100.wav,205.9471741096802,,298.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190223_022900.wav,205.10968251831616,,59.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190226_023100.wav,203.74425945849237,,291.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190301_023300.wav,201.56733542612884,,230.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190311_234200.wav,201.4711279172439,,198.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190226_213200.wav,199.72767539210514,,135.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190316_194500.wav,198.36932487535807,,80.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190218_222500.wav,197.2158062294488,,244.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190220_202700.wav,196.9703562634894,,238.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190218_022400.wav,196.3154423165925,,253.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190311_014100.wav,196.17803389850314,,89.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190314_194400.wav,196.15606053059958,,13.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190315_004400.wav,195.31132675890333,,53.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190211_221900.wav,195.19289945393027,,156.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190215_212300.wav,194.55009841406851,,2.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190409_010200.wav,194.30417209593142,,63.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190315_184500.wav,192.44782741754733,,193.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190214_232200.wav,191.3921646564264,,173.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190223_192900.wav,187.51050309198268,,278.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190316_204500.wav,186.9711072485582,,192.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190226_233200.wav,186.43420603171853,,25.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190307_233900.wav,183.72000748635077,,162.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190304_193700.wav,183.1182074451094,,11.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190222_202900.wav,182.74010726523795,,292.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190213_192100.wav,182.49594566552352,,106.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190301_203400.wav,182.05223427840517,,299.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190312_004200.wav,182.0109690752543,,130.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190226_203200.wav,181.6412602943496,,101.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190223_202900.wav,180.39176777991176,,18.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190215_192300.wav,180.21404054898989,,152.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190224_223000.wav,179.12639511717745,,76.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190217_212400.wav,178.99822293289608,,298.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190225_193100.wav,178.94121561405476,,92.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190228_193300.wav,178.05595246456284,,142.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190224_012900.wav,178.03715624039805,,134.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190218_212500.wav,177.77068798667153,,237.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190409_230200.wav,177.3904662351993,,53.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190225_213100.wav,175.93853448367815,,176.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190224_022900.wav,175.88099118038153,,262.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190307_223900.wav,174.298886562415,,77.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190301_013300.wav,174.23166052098887,,282.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190223_002900.wav,172.54260692869468,,191.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190225_203100.wav,171.27318410200186,,214.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190307_213900.wav,169.75958281386275,,296.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190311_024100.wav,169.59926714813736,,178.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190316_214500.wav,169.58514619677499,,214.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190227_223300.wav,169.0761988875358,,3.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190302_193500.wav,167.9120754973527,,7.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190215_202300.wav,167.52374059683387,,181.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190303_203600.wav,167.1299578720354,,143.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190312_234300.wav,166.46432219100996,,194.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190302_003400.wav,164.93392433240518,,178.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190308_013900.wav,164.7893410966275,,70.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190312_194300.wav,164.40327259433,,128.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190227_193300.wav,163.56465281860886,,40.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190228_203300.wav,163.21370567957362,,112.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190302_013400.wav,163.05593063330056,,30.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190307_193900.wav,161.55005874115918,,265.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190308_194000.wav,161.00648697143131,,161.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190301_233400.wav,160.65489206424598,,274.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190314_024300.wav,160.36863241245828,,58.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190209_211700.wav,159.29162978033884,,0.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190310_234100.wav,158.70523821995175,,23.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190302_233500.wav,157.7908876680253,,290.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190310_204100.wav,157.64089920286239,,206.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190226_193200.wav,156.51398226479935,,275.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190315_024400.wav,156.17349770119495,,208.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190224_193000.wav,155.16128313036785,,211.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190221_192800.wav,155.11434347568473,,252.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190219_002500.wav,155.10277485151553,,169.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190225_223100.wav,154.09320179462324,,75.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190303_013500.wav,153.52223738549168,,67.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190308_003900.wav,152.61411304169138,,117.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190218_012400.wav,152.39988412381078,,285.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190221_012700.wav,152.25730960293535,,283.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190221_022700.wav,151.36898002514562,,144.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190302_223500.wav,149.3150032818195,,58.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190211_191900.wav,148.44281550829922,,234.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190303_003500.wav,147.46988169308298,,37.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190301_213400.wav,146.92128478214212,,202.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190304_013600.wav,146.6878566347697,,33.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190212_212000.wav,146.46691241615338,,172.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190314_234400.wav,146.402347448622,,111.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190317_004500.wav,145.87182900852955,,244.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190410_010200.wav,145.80660733089152,,283.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190215_022200.wav,144.97996555831998,,4.5
