,score,label,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190202_231100.wav,54.172986296973335,,53.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190107_194700.wav,54.06011799426545,,196.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190112_185100.wav,53.99227616834638,,9.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190201_231000.wav,53.664638637851,,236.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190127_190500.wav,53.555630488830346,,94.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190408_200200.wav,53.45302625739544,,287.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190201_020900.wav,53.334149060875845,,231.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190308_224000.wav,53.26079394508155,,211.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190223_222900.wav,53.258946033401756,,67.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190129_010600.wav,53.16457909746648,,282.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181209_233200.wav,53.02521805784497,,184.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190412_210500.wav,52.76825800219786,,9.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181210_013200.wav,52.683121004119116,,34.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181230_234100.wav,52.677779307883036,,135.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190109_014800.wav,52.67678118707731,,223.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190106_194600.wav,52.643349327297535,,159.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190114_235300.wav,52.47054076229234,,175.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190105_214500.wav,52.376786855632766,,122.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190417_200800.wav,52.28891042256812,,37.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190131_220900.wav,51.97294318214883,,139.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181209_223200.wav,51.96420024518948,,139.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181214_233300.wav,51.7896077772017,,96.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190119_025700.wav,51.63954295927038,,24.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190220_212700.wav,51.59134216119301,,250.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190127_230500.wav,51.532916578711145,,261.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181208_183100.wav,51.523925638852425,,132.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190127_220500.wav,51.373972680233294,,299.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190410_230300.wav,51.36033671504148,,257.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190115_205400.wav,51.29141976683204,,188.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190330_025500.wav,51.277176047289984,,216.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190106_014500.wav,51.17862046599267,,144.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190302_203500.wav,51.159024397384115,,124.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190202_191100.wav,50.91880438650706,,10.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190326_205300.wav,50.840937854499224,,91.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190327_015300.wav,50.815689441772044,,88.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190414_230600.wav,50.76471346772984,,62.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190410_200300.wav,50.75953309843322,,160.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190128_200600.wav,50.74759395108845,,17.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190411_000300.wav,50.68347494368824,,289.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190203_021100.wav,50.48537931377315,,155.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190129_220700.wav,50.38084005224497,,105.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190309_204000.wav,50.13366282164234,,194.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190409_210200.wav,50.11205689003144,,238.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190301_003300.wav,50.03891643916917,,280.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190128_210600.wav,49.9413492241791,,285.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190221_012700.wav,49.87638035966185,,34.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190326_235300.wav,49.72282813967002,,71.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190201_201000.wav,49.69004842303722,,284.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190324_215100.wav,49.553856370927186,,51.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190325_225200.wav,49.53131833179461,,201.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190303_233600.wav,49.41353667186228,,87.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190119_215800.wav,49.37148243442903,,54.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190223_192900.wav,49.358341384178004,,65.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190126_230400.wav,49.22254508900872,,78.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190303_203600.wav,49.220391538646695,,62.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190118_005600.wav,49.12991533295878,,69.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181204_013100.wav,49.094176959440375,,139.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181210_193200.wav,49.092786054634956,,47.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181231_224200.wav,49.084119756987974,,160.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190409_220200.wav,49.06547344819493,,295.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190212_192000.wav,49.055104265627975,,107.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190213_012000.wav,49.01198309818378,,163.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190407_020000.wav,48.78955980801798,,230.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190113_215200.wav,48.76282046663101,,118.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190306_023700.wav,48.73791403178392,,58.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181227_013800.wav,48.72969100656245,,170.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190113_005100.wav,48.700238963543704,,71.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190107_224700.wav,48.69475640487861,,184.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190108_184800.wav,48.6702534864637,,212.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190212_212000.wav,48.650253767778096,,81.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181209_193200.wav,48.6172872293921,,180.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190102_024200.wav,48.61170633534727,,79.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190223_232900.wav,48.59269572435778,,23.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181220_023500.wav,48.560840319084626,,3.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190216_192411.wav,48.53819645420399,,147.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190101_214200.wav,48.49923920426916,,88.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190224_012900.wav,48.349595788309806,,137.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181210_183200.wav,48.33664140669828,,216.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190413_230500.wav,48.286342795048164,,38.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190326_215300.wav,48.17805738816917,,217.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181202_233100.wav,48.10948366212645,,78.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190329_205500.wav,48.088096225835294,,61.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190411_210400.wav,48.06305613276777,,68.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181218_183400.wav,47.98064604158083,,197.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190107_014600.wav,47.97150776187464,,45.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190227_003200.wav,47.835540882238405,,261.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190226_193200.wav,47.79723076695048,,239.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190124_020100.wav,47.75213439085879,,117.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190125_190300.wav,47.711545761981,,56.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190123_190100.wav,47.70327107314206,,217.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181214_013200.wav,47.64529162002394,,169.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190123_210100.wav,47.566208521745395,,72.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181228_204000.wav,47.485753301212895,,91.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190410_210300.wav,47.48155824252959,,118.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181231_234200.wav,47.45324574499559,,280.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181215_203300.wav,47.43909643695467,,14.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190118_185700.wav,47.418218620768435,,221.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190226_013100.wav,47.414396688834834,,226.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190203_001100.wav,47.39884369014017,,73.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181204_003100.wav,47.264684004888494,,295.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181230_014000.wav,47.2530961525167,,148.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190108_224800.wav,47.1785845360614,,12.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181227_193900.wav,47.17825918521502,,97.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181228_013900.wav,47.02710136659436,,44.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20181223_013600.wav,46.93725992566185,,12.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190302_003400.wav,46.90206021109369,,138.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190202_201100.wav,46.78831941639313,,61.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190103_014300.wav,46.757266478299485,,225.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190123_200100.wav,46.73894169249643,,128.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2019/FLSHE_2019_403/TEST_20190121_015900.wav,46.69696771151168,,94.0
