file_path,Unnamed: 0,year,pond,date,Lcapito,score0,time_stamp0,score1,time_stamp1,score2,time_stamp2
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150219_205800.wav,2659,2015,10a,2015-02-19 20:58:00,0.0,38.831172125102576,12.0,42.97246969852928,251.5,36.76119252252236,192.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150202_224400.wav,2660,2015,10a,2015-02-02 22:44:00,0.0,123.00693434636719,214.5,66.12704531374386,219.5,114.80899924299561,222.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150204_234600.wav,2661,2015,10a,2015-02-04 23:46:00,0.0,81.11705855903423,36.0,42.781788777008614,169.5,96.34410685400063,36.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150216_195600.wav,2663,2015,10a,2015-02-16 19:56:00,0.0,41.578944257508624,196.0,44.58351702644762,196.0,39.012581641259,42.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150216_225600.wav,2664,2015,10a,2015-02-16 22:56:00,0.0,42.240307226526035,26.0,47.678013411498725,26.0,39.37665705026521,26.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150315_221600.wav,2665,2015,10a,2015-03-15 22:16:00,0.0,46.75916871038167,262.0,31.223389454246767,81.5,42.569454575091214,262.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150313_221400.wav,2666,2015,10a,2015-03-13 22:14:00,0.0,80.4024875598023,152.0,60.12573469260491,152.0,85.55302575658337,152.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150417_203700.wav,2667,2015,10a,2015-04-17 20:37:00,0.0,55.38208758464752,267.0,49.42786327297096,28.5,46.07821863571963,267.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150508_215200.wav,2669,2015,10a,2015-05-08 21:52:00,0.0,42.99990420322616,131.0,46.086702644347305,131.0,40.532299608358635,242.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150218_235700.wav,2670,2015,10a,2015-02-18 23:57:00,0.0,43.48615003891785,284.5,57.541222271881246,147.0,44.97236012275188,147.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150321_191900.wav,2671,2015,10a,2015-03-21 19:19:00,0.0,36.059843545902986,157.5,45.4395151304629,157.5,41.096334657039414,90.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150402_192800.wav,2672,2015,10a,2015-04-02 19:28:00,0.0,45.18394256724433,28.5,46.94364380709749,11.0,47.85364719901974,11.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150204_214600.wav,2673,2015,10a,2015-02-04 21:46:00,0.0,105.57678077509203,145.5,72.09679827499545,219.5,76.74900751964006,145.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150412_223400.wav,2674,2015,10a,2015-04-12 22:34:00,0.0,65.31357474487461,83.0,67.34700420862715,83.0,55.547341981752616,83.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150319_211800.wav,2676,2015,10a,2015-03-19 21:18:00,0.0,42.23730630110745,52.5,40.909792524300634,255.0,33.908626343522506,46.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150217_225700.wav,2677,2015,10a,2015-02-17 22:57:00,0.0,42.973489642107616,179.0,42.109760527963,31.0,40.11661691534524,31.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150315_211600.wav,2678,2015,10a,2015-03-15 21:16:00,0.0,40.45814416277138,149.5,34.06954644711893,129.5,38.850406495684,149.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150217_215700.wav,2679,2015,10a,2015-02-17 21:57:00,0.0,43.91660780429161,227.5,47.208061756299024,113.0,38.53593516345612,113.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150218_215700.wav,2680,2015,10a,2015-02-18 21:57:00,0.0,57.65995034125528,22.0,56.04982675913191,22.0,53.14930937981788,22.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150219_185800.wav,2683,2015,10a,2015-02-19 18:58:00,0.0,45.41512262209257,293.5,42.061738576880984,291.0,38.6932613209926,293.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150219_005700.wav,2684,2015,10a,2015-02-19 00:57:00,0.0,44.01261862658894,74.5,51.04890531148955,74.5,43.65198823418821,74.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150402_232800.wav,2685,2015,10a,2015-04-02 23:28:00,0.0,63.47413883835544,227.5,57.186173498972906,43.0,58.14725457570544,227.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150314_001400.wav,2686,2015,10a,2015-03-14 00:14:00,0.0,107.18966088635828,171.5,66.9472311664891,278.5,92.36736083605643,171.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150314_231500.wav,2687,2015,10a,2015-03-14 23:15:00,1.0,55.340025476847664,199.5,48.90652124056495,299.0,52.83638801384061,199.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150204_184600.wav,2689,2015,10a,2015-02-04 18:46:00,0.0,45.67705628938503,160.0,51.30345891865406,147.5,50.00067663873154,20.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150417_193700.wav,2690,2015,10a,2015-04-17 19:37:00,0.0,56.229858821975924,199.0,56.411767444963864,199.0,63.60297782478332,199.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150223_220100.wav,2693,2015,10a,2015-02-23 22:01:00,0.0,40.476454504206565,276.5,34.671058671818855,276.5,45.735041161237376,167.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150224_230200.wav,2695,2015,10a,2015-02-24 23:02:00,0.0,58.184676054398345,65.0,55.452104616234465,4.0,73.41313316468289,65.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150224_200200.wav,2696,2015,10a,2015-02-24 20:02:00,0.0,53.2764940170503,130.5,52.18695343525134,130.5,47.540961578191805,130.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150216_205600.wav,2697,2015,10a,2015-02-16 20:56:00,0.0,54.37367150483988,191.0,46.11833438146441,191.0,49.20170806717876,191.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150404_192900.wav,2698,2015,10a,2015-04-04 19:29:00,0.0,104.12886951297914,190.5,57.07502792359923,108.5,68.6492465562533,108.5
