,score,year,logger,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-7-14/20140408_223200.wav,58.96740960042933,2014,2a,255.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-7-14/20140408_193200.wav,58.91073507726503,2014,2a,116.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-21-14/20140424_224200.wav,58.861959042072954,2014,1a,56.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-21-14/20140423_204200.wav,58.828344799812974,2014,3a,149.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-24-14/20140326_192300.wav,58.79036667729204,2014,2a,213.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-8-14/20140509_205300.wav,58.72290640586636,2014,2a,93.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140325_222300.wav,58.68121410408811,2014,3a,259.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-14-14/20140416_233700.wav,58.48586879193901,2014,3a,73.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-10-14/20140313_001400.wav,58.44030169077891,2014,2a,273.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-10-14/20140312_201400.wav,58.400913939150996,2014,2a,283.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/7-17-14/20140719_221200.wav,58.34693076437505,2014,2a,131.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-8-14/20140509_215300.wav,58.297471629396405,2014,3a,195.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-14-14/20140417_193800.wav,58.25400030817497,2014,2a,101.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-2-14/20140502_234800.wav,58.018632170700066,2014,2a,279.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-17-14/20140321_001900.wav,57.94325812606752,2014,1a,103.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-21-14/20140423_214200.wav,57.77872591269122,2014,3a,163.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140614_211300.wav,57.674753223018975,2014,2a,126.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/6-12-14/20140613_231300.wav,57.52144793462267,2014,1a,21.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-15-14/20140515_195700.wav,57.44009625599278,2014,2a,25.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-7-14/20140409_203200.wav,57.342978282263616,2014,1a,145.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140603_200800.wav,57.28716372358263,2014,2a,174.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-7-14/20140408_233200.wav,57.179567647674524,2014,2a,280.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-8-14/20140510_235300.wav,57.026792618797174,2014,3a,160.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-24-14/20140325_002200.wav,57.0079292398814,2014,1a,150.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-21-14/20140421_224000.wav,56.94178584426921,2014,2a,66.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-17-14/20140318_191800.wav,56.8254751492967,2014,2a,249.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-7-14/20140409_193200.wav,56.82143576949285,2014,2a,107.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140310_201300.wav,56.769454116505074,2014,1a,90.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-21-14/20140423_194200.wav,56.74307019213895,2014,1a,240.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-21-14/20140422_214100.wav,56.714961103089266,2014,1a,57.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-8-14/20140508_235200.wav,56.57980873268227,2014,3a,90.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140313_211500.wav,56.4731218582194,2014,1a,4.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-24-14/20140327_232400.wav,56.447198644309545,2014,1a,35.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-24-14/20140328_002400.wav,56.27480434107228,2014,1a,136.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-15-14/20140518_205900.wav,56.19039153313838,2014,3a,229.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-7-14/20140409_003200.wav,56.121838574799526,2014,2a,220.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140324_222200.wav,55.989769299993995,2014,3a,3.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-21-14/20140421_204000.wav,55.69739091971209,2014,3a,18.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-7-14/20140408_213200.wav,55.66060957719812,2014,2a,176.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140313_001400.wav,55.64477204667006,2014,1a,298.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-8-14/20140508_205200.wav,55.419765484743436,2014,3a,65.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/6-19-14/20140621_221500.wav,55.38263571453344,2014,3a,292.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/5-15-14/20140517_205800.wav,55.37070252673172,2014,1a,273.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-7-14/20140409_233200.wav,55.359740199164634,2014,1a,34.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-21-14/20140421_204000.wav,55.13439427151575,2014,1a,248.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-17-14/20140320_001900.wav,54.90478111967889,2014,1a,135.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-24-14/20140325_222300.wav,54.84477332828798,2014,2a,282.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/6-19-14/20140619_211500.wav,54.75226642982289,2014,3a,252.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-24-14/20140328_002400.wav,54.74246343783648,2014,2a,5.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-14-14/20140417_213800.wav,54.68010585495698,2014,2a,97.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140417_233800.wav,54.676093214305396,2014,1a,114.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-15-14/20140516_005700.wav,54.51505940294902,2014,2a,84.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140603_220800.wav,54.48842192203775,2014,2a,17.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140326_192300.wav,54.28270682531335,2014,3a,284.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/7-17-14/20140720_211100.wav,54.15358752050286,2014,2a,32.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-15-14/20140518_225900.wav,54.10643036716383,2014,3a,84.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-21-14/20140423_194200.wav,54.05498589799148,2014,2a,214.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/5-15-14/20140515_235700.wav,53.8452861343576,2014,1a,116.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/7-17-14/20140720_201100.wav,53.83645944731789,2014,3a,251.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140327_222400.wav,53.65131830926421,2014,3a,102.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-7-14/20140410_233300.wav,53.623929408095975,2014,2a,1.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/6-19-14/20140620_201500.wav,53.56083002074187,2014,3a,39.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-14-14/20140417_003700.wav,53.55889173618756,2014,3a,159.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-21-14/20140423_234200.wav,53.52044844848524,2014,3a,80.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-21-14/20140421_234000.wav,53.48991224568985,2014,1a,156.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-21-14/20140421_194000.wav,53.4387276924123,2014,1a,218.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140327_202400.wav,53.373920181528455,2014,3a,197.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140327_232400.wav,53.281286377223736,2014,3a,242.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-24-14/20140324_202200.wav,53.2683556559422,2014,1a,78.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-15-14/20140515_215700.wav,53.25174877824933,2014,2a,80.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-17-14/20140320_211900.wav,53.17493914599809,2014,1a,148.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140325_232300.wav,53.17185794436769,2014,3a,32.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140418_003800.wav,53.07652186304624,2014,1a,217.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/6-12-14/20140613_201300.wav,53.029561002145805,2014,3a,275.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140417_223800.wav,52.86541443052348,2014,1a,267.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140318_191800.wav,52.84753451361462,2014,3a,257.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140320_221900.wav,52.7437619069364,2014,3a,135.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-14-14/20140415_223600.wav,52.67342187181736,2014,2a,129.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140612_211200.wav,52.61140015262387,2014,2a,159.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-15-14/20140518_205900.wav,52.53984268492146,2014,2a,242.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140311_211300.wav,52.4923374846534,2014,1a,158.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-14-14/20140417_223800.wav,52.45569674401361,2014,2a,226.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140417_213800.wav,52.45115626195173,2014,1a,261.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-8-14/20140509_005200.wav,52.430845029517016,2014,2a,101.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140324_202200.wav,51.98716579150625,2014,3a,150.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-8-14/20140509_225300.wav,51.88431171718088,2014,3a,146.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-2-14/20140503_224800.wav,51.88307133675987,2014,2a,295.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-14-14/20140415_203600.wav,51.8424831862614,2014,2a,26.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-14-14/20140416_003600.wav,51.78457752577753,2014,3a,135.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140319_201900.wav,51.726100901764305,2014,3a,13.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/5-2-14/20140505_235000.wav,51.7185864086185,2014,1a,43.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140326_202300.wav,51.58639209621165,2014,3a,255.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140613_211300.wav,51.530035156926516,2014,2a,151.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140416_003600.wav,51.46505511932907,2014,1a,251.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-10-14/20140312_221400.wav,51.461955510690515,2014,2a,26.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-14-14/20140417_213800.wav,51.32367491417079,2014,3a,94.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-8-14/20140511_235400.wav,51.28552414733639,2014,3a,40.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140615_201300.wav,51.1726023460621,2014,2a,148.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-10-14/20140313_191500.wav,51.1338647404532,2014,2a,7.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/6-19-14/20140619_221500.wav,51.1163229019367,2014,3a,78.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-24-14/20140325_192300.wav,51.0881774484658,2014,2a,75.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-21-14/20140423_234200.wav,51.01389396650961,2014,2a,227.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140324_232200.wav,50.98235700306954,2014,3a,34.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-24-14/20140325_202300.wav,50.840109739781965,2014,1a,230.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/6-19-14/20140622_211500.wav,50.81726651364072,2014,3a,105.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-21-14/20140424_204200.wav,50.78670669416914,2014,2a,151.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140414_213600.wav,50.77658490382049,2014,1a,141.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140314_001500.wav,50.62036423442992,2014,1a,72.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140313_201500.wav,50.55058630367157,2014,1a,277.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/6-19-14/20140621_211500.wav,50.43938044995079,2014,3a,25.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-17-14/20140320_231900.wav,50.34730053998578,2014,2a,84.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-15-14/20140516_235700.wav,50.20889623388562,2014,2a,214.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-7-14/20140408_223200.wav,50.161218312062104,2014,1a,197.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140312_211400.wav,50.15932107047254,2014,1a,159.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-17-14/20140320_231900.wav,50.11436139064824,2014,1a,160.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140325_202300.wav,50.08429917491173,2014,3a,205.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140325_192300.wav,50.03727995929429,2014,3a,196.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-14-14/20140415_233600.wav,50.01680436716475,2014,2a,69.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-10-14/20140313_201500.wav,49.84989605016197,2014,2a,68.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-15-14/20140516_195700.wav,49.830785157914356,2014,3a,194.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/6-2-14/20140605_200900.wav,49.79877248059189,2014,1a,123.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/6-2-14/20140605_210900.wav,49.674504356046654,2014,1a,49.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140415_203600.wav,49.61402519676688,2014,1a,108.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-7-14/20140410_213300.wav,49.60734104304665,2014,1a,214.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140326_212300.wav,49.56629126174966,2014,3a,71.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-21-14/20140422_204100.wav,49.55685805410287,2014,3a,147.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-7-14/20140410_193300.wav,49.54628237513037,2014,1a,179.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-7-14/20140407_223100.wav,49.51837324565115,2014,2a,218.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-7-14/20140410_223300.wav,49.49455912373202,2014,3a,219.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-21-14/20140423_214200.wav,49.319867500552334,2014,1a,61.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-15-14/20140517_225800.wav,48.90109274034869,2014,3a,37.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-21-14/20140422_234100.wav,48.88988031690993,2014,1a,155.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/6-2-14/20140604_200900.wav,48.88041814827899,2014,1a,191.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-14-14/20140415_213600.wav,48.8380226076065,2014,3a,299.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140311_201300.wav,48.65488600884825,2014,1a,42.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-7-14/20140410_213300.wav,48.47301312465951,2014,2a,140.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-2-14/20140504_214900.wav,48.341756746523636,2014,2a,210.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-21-14/20140421_234000.wav,48.31375524324617,2014,2a,295.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140318_221800.wav,47.968335416672836,2014,3a,90.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-2-14/20140504_194900.wav,47.90980985131679,2014,2a,18.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-7-14/20140408_233200.wav,47.84854548461923,2014,1a,291.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-14-14/20140416_003600.wav,47.79926957957743,2014,2a,150.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-24-14/20140327_192400.wav,47.72921210794124,2014,1a,275.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/6-12-14/20140614_201300.wav,47.60859689843077,2014,3a,227.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-7-14/20140410_193300.wav,47.49693876872506,2014,2a,0.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/5-15-14/20140518_195900.wav,47.23960175154589,2014,1a,72.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-7-14/20140410_003200.wav,47.23536531104851,2014,1a,228.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140328_002400.wav,47.158611146099666,2014,3a,136.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/6-19-14/20140619_201500.wav,47.14584138914285,2014,3a,275.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-24-14/20140324_192200.wav,47.11736468979802,2014,2a,8.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140619_221500.wav,47.09237608289412,2014,2a,125.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-14-14/20140415_233600.wav,47.08001314807315,2014,3a,107.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-21-14/20140425_004200.wav,46.95440414320655,2014,1a,60.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140312_231400.wav,46.94576747968226,2014,3a,257.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140417_003700.wav,46.91657036740974,2014,1a,144.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-8-14/20140511_215400.wav,46.82414852503507,2014,3a,108.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-14-14/20140417_193800.wav,46.796567926879895,2014,3a,35.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-21-14/20140422_204100.wav,46.68141831393287,2014,1a,202.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-7-14/20140410_213300.wav,46.602420866367986,2014,3a,126.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-15-14/20140516_005700.wav,46.48247462623482,2014,3a,5.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140416_233700.wav,46.448417299830716,2014,1a,71.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-24-14/20140325_212300.wav,46.34914744678449,2014,2a,56.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/4-14-14/20140418_003800.wav,46.332372795276704,2014,3a,159.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140415_223600.wav,46.313958817630784,2014,1a,91.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/7-24-14/20140727_230700.wav,46.29726678850895,2014,3a,197.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/7-7-14/20140710_201500.wav,46.27201353378966,2014,2a,263.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/5-15-14/20140515_205700.wav,46.13365132979652,2014,1a,254.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/7-17-14/20140719_201200.wav,46.08009918738309,2014,2a,263.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140313_221500.wav,46.058990631654574,2014,1a,127.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140416_193700.wav,46.04842987771828,2014,1a,165.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-7-14/20140409_003200.wav,46.00545285593167,2014,1a,118.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-17-14/20140318_221800.wav,45.97674630497151,2014,2a,98.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-24-14/20140325_002200.wav,45.93610645633335,2014,3a,6.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-15-14/20140515_205700.wav,45.89797675899805,2014,3a,291.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/5-15-14/20140516_205700.wav,45.87141725480847,2014,3a,30.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/3-24-14/20140325_232300.wav,45.74170800612022,2014,2a,20.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-7-14/20140407_193100.wav,45.58260276586648,2014,2a,78.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/4-14-14/20140415_233600.wav,45.55969496335973,2014,1a,270.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/4-21-14/20140424_224200.wav,45.428268773020406,2014,2a,277.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/7-7-14/20140709_221500.wav,45.36415288832184,2014,2a,283.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140310_191300.wav,45.2903638131949,2014,1a,76.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140311_191300.wav,45.1587172722725,2014,1a,62.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-8-14/20140511_215400.wav,45.1213592358736,2014,2a,249.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/5-2-14/20140503_004800.wav,45.08979002533228,2014,2a,60.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-10-14/20140312_221400.wav,45.08642662637518,2014,1a,164.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/1a/3-17-14/20140318_221800.wav,45.043196977767415,2014,1a,37.5
