,score,year,logger,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-16-15/20150416_213700.wav,46.52016116778371,2015,4a,114.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-16-15/20150418_203800.wav,46.50708965436022,2015,3a,11.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-23-15/20150225_200300.wav,46.413917018762405,2015,2a,261.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-5-15/20150305_220900.wav,46.356476439526524,2015,3a,220.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-2-15/20150403_232800.wav,46.21142430238466,2015,1a,80.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/6-11-15/20150612_221200.wav,46.185153822504695,2015,3a,39.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-5-15/20150306_231000.wav,46.15389634783708,2015,3a,232.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-16-15/20150417_223700.wav,46.13199821280086,2015,4a,83.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-19-15/20150321_232000.wav,46.13032521971329,2015,1a,147.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-5-15/20150306_211000.wav,46.12675668195709,2015,2a,133.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-30-15/20150503_004800.wav,46.0691196313351,2015,4a,228.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-2-15/20150204_214600.wav,46.033037558351694,2015,1a,280.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-9-15/20150410_233300.wav,45.9083125732655,2015,5a,217.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/3-5-15/20150308_191100.wav,45.86122466199802,2015,5a,77.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150218_225700.wav,45.83503704720759,2015,4a,75.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-5-15/20150305_220900.wav,45.78855023616384,2015,1a,61.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-16-15/20150420_203900.wav,45.78700648905728,2015,4a,252.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-2-15/20150203_004400.wav,45.450399580019074,2015,1a,235.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/2-23-15/20150225_000200.wav,45.4149788979055,2015,3a,64.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-5-15/20150304_220800.wav,45.35623576304419,2015,1a,186.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-12-15/20150312_231400.wav,45.346072979991405,2015,3a,11.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/3-5-15/20150306_221000.wav,45.344940416827136,2015,5a,119.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-5-15/20150308_191100.wav,45.3180613820419,2015,3a,238.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/3-12-15/20150313_201400.wav,45.31559869747298,2015,5a,153.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-12-15/20150315_001500.wav,45.27992195225301,2015,2a,252.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-5-15/20150308_001000.wav,45.26442881249504,2015,2a,36.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-2-15/20150404_232900.wav,45.214297238586504,2015,4a,21.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/5-8-15/20150510_005200.wav,45.17983203391034,2015,5a,91.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/5-14-15/20150517_205800.wav,45.144550001946385,2015,1a,116.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-2-15/20150404_232900.wav,44.93108791628289,2015,5a,19.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-16-15/20150417_213700.wav,44.908021536935635,2015,3a,129.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-23-15/20150224_220200.wav,44.83886342709823,2015,2a,103.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/6-11-15/20150615_211300.wav,44.83024951849234,2015,3a,21.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/6-11-15/20150611_221200.wav,44.8026778237049,2015,5a,198.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/6-4-15/20150606_000900.wav,44.79531440138955,2015,1a,94.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/5-8-15/20150510_205300.wav,44.734582118147685,2015,1a,23.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-19-15/20150320_201900.wav,44.60546701937618,2015,1a,37.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/6-4-15/20150604_210900.wav,44.60167903102289,2015,1a,159.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150205_214700.wav,44.56562559978357,2015,4a,262.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150503_004800.wav,44.49258596955702,2015,3a,226.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150411_233400.wav,44.47596626473438,2015,3a,203.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-23-15/20150225_190300.wav,44.45788027512791,2015,1a,299.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-23-15/20150227_000400.wav,44.407448053308514,2015,1a,248.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150412_213400.wav,44.395339836719344,2015,3a,201.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150504_214900.wav,44.3923333955747,2015,3a,216.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-16-15/20150217_005600.wav,44.31706947448966,2015,2a,237.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150409_193200.wav,44.31304578104764,2015,3a,30.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/6-11-15/20150613_221300.wav,44.28872477261385,2015,3a,23.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150202_184400.wav,44.25834877246396,2015,4a,204.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-5-15/20150306_201000.wav,44.249045726520656,2015,4a,89.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150205_204700.wav,44.210801617124254,2015,4a,252.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/7-2-15/20150703_221600.wav,44.2091801065385,2015,1a,127.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-12-15/20150313_001400.wav,44.189878701310946,2015,3a,141.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-2-15/20150404_232900.wav,44.183342215310105,2015,1a,15.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/5-8-15/20150512_205400.wav,44.18219505175417,2015,4a,8.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/6-25-15/20150630_001600.wav,44.133345206448304,2015,3a,240.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/3-12-15/20150313_211400.wav,44.126159980108035,2015,5a,106.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150511_225400.wav,44.06035210975993,2015,3a,160.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-2-15/20150402_192800.wav,44.050071978281935,2015,1a,20.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-2-15/20150406_003000.wav,44.04006178389121,2015,2a,1.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-5-15/20150307_001000.wav,44.02952731975207,2015,3a,291.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-5-15/20150307_201000.wav,43.96869651554799,2015,2a,15.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/5-8-15/20150512_205400.wav,43.95492190257923,2015,5a,79.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-30-15/20150502_234800.wav,43.948176361389656,2015,5a,178.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-2-15/20150403_212800.wav,43.93728096848848,2015,2a,91.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-5-15/20150306_201000.wav,43.93023393499671,2015,3a,131.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-9-15/20150411_223400.wav,43.897042792162836,2015,5a,298.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-19-15/20150322_202000.wav,43.856414473155006,2015,2a,289.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-16-15/20150216_205600.wav,43.83352566234397,2015,5a,233.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-5-15/20150308_201100.wav,43.825649009483065,2015,4a,10.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150204_224600.wav,43.7897259016707,2015,4a,115.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150413_003400.wav,43.76254834983758,2015,3a,123.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-5-15/20150306_000900.wav,43.76002832027733,2015,4a,176.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-2-15/20150403_232800.wav,43.694503293026955,2015,3a,182.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/5-14-15/20150516_235700.wav,43.66988146504918,2015,5a,248.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-5-15/20150308_221100.wav,43.6436484383986,2015,4a,210.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-5-15/20150307_231000.wav,43.62615520190941,2015,2a,39.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-5-15/20150306_221000.wav,43.623160260847996,2015,3a,199.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-5-15/20150309_001100.wav,43.48976642158475,2015,4a,12.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-5-15/20150305_190900.wav,43.46509875587966,2015,3a,90.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/5-8-15/20150510_225300.wav,43.42067971166777,2015,1a,267.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-2-15/20150403_202800.wav,43.31292889754973,2015,5a,142.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-23-15/20150225_220300.wav,43.31099776553671,2015,1a,245.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-12-15/20150313_001400.wav,43.301720649200234,2015,4a,285.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-2-15/20150404_192900.wav,43.28993293723276,2015,1a,188.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-12-15/20150314_221500.wav,43.266285547788165,2015,1a,79.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/3-12-15/20150314_231500.wav,43.094060366184074,2015,5a,184.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-16-15/20150219_005700.wav,43.074946693226174,2015,2a,28.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-5-15/20150306_191000.wav,43.03919219727905,2015,2a,56.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-12-15/20150313_211400.wav,42.99274614666404,2015,2a,91.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/3-12-15/20150314_211500.wav,42.86990057080055,2015,5a,101.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-16-15/20150216_215600.wav,42.83221499703593,2015,2a,151.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-16-15/20150420_203900.wav,42.81463933492909,2015,3a,191.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-9-15/20150409_213200.wav,42.774334636460594,2015,5a,142.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/5-8-15/20150511_225400.wav,42.76102034034184,2015,2a,68.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/5-14-15/20150518_205800.wav,42.72600335206124,2015,1a,221.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-12-15/20150315_211600.wav,42.683071220134146,2015,4a,156.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150430_204600.wav,42.662614456702926,2015,3a,226.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-14-15/20150514_225600.wav,42.614608887703646,2015,3a,39.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-2-15/20150202_184400.wav,42.505343359395454,2015,5a,49.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-14-15/20150515_005600.wav,42.49769850730843,2015,3a,98.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/6-25-15/20150629_211600.wav,42.38885969750409,2015,5a,171.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-5-15/20150306_191000.wav,42.36281896161609,2015,3a,152.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-9-15/20150409_203200.wav,42.34225812838966,2015,2a,264.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/5-8-15/20150509_215200.wav,42.250894529330395,2015,5a,279.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/6-4-15/20150606_221000.wav,42.2245423000404,2015,4a,131.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150411_213400.wav,42.141112581427976,2015,3a,291.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-5-15/20150307_211000.wav,42.139359176112904,2015,3a,291.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-2-15/20150403_002800.wav,42.13478662458297,2015,4a,208.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/6-4-15/20150608_211100.wav,42.06227660228708,2015,1a,86.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/5-14-15/20150514_205600.wav,41.97307021956534,2015,5a,229.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-12-15/20150315_201600.wav,41.9630832692523,2015,1a,106.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150502_214800.wav,41.90750535357782,2015,3a,48.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/6-4-15/20150607_001000.wav,41.89437453505604,2015,1a,0.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150409_223200.wav,41.87841080805883,2015,3a,166.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-16-15/20150216_215600.wav,41.76155780165236,2015,5a,115.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/5-8-15/20150509_225200.wav,41.69961849594519,2015,5a,179.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150511_215400.wav,41.63177865803042,2015,3a,168.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-16-15/20150219_205800.wav,41.57750732382913,2015,2a,166.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-12-15/20150315_191600.wav,41.57505488575354,2015,3a,108.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150504_204900.wav,41.46042916575147,2015,3a,201.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/3-12-15/20150315_201600.wav,41.33108101956163,2015,5a,121.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/5-14-15/20150518_215800.wav,41.26614690791282,2015,2a,54.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/5-8-15/20150511_235400.wav,41.25798101250491,2015,4a,33.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-19-15/20150321_212000.wav,41.22964966295193,2015,3a,217.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/5-8-15/20150509_235200.wav,41.16111043993159,2015,5a,43.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/6-11-15/20150613_001200.wav,41.11337326088587,2015,3a,49.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-5-15/20150305_190900.wav,41.10435652491782,2015,4a,15.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/2-16-15/20150218_205700.wav,41.02594473344321,2015,3a,86.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-5-15/20150305_210900.wav,41.003108230274364,2015,4a,102.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-2-15/20150202_224400.wav,40.992813137197494,2015,2a,204.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-16-15/20150217_215700.wav,40.98428804941359,2015,5a,137.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-23-15/20150226_000300.wav,40.96551463717693,2015,1a,256.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/5-8-15/20150508_205200.wav,40.93008498476661,2015,1a,17.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-2-15/20150206_004700.wav,40.89968109458067,2015,1a,71.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-2-15/20150202_214400.wav,40.78643515716597,2015,1a,93.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-16-15/20150417_223700.wav,40.763793551162074,2015,1a,27.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/6-4-15/20150605_210900.wav,40.73291030905877,2015,1a,51.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-9-15/20150412_233400.wav,40.71211383958833,2015,5a,264.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-9-15/20150409_223200.wav,40.67264236936505,2015,1a,52.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/5-8-15/20150512_205400.wav,40.65802820448378,2015,2a,71.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/6-4-15/20150607_231000.wav,40.63206446975903,2015,5a,67.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-19-15/20150319_211900.wav,40.62374367887328,2015,2a,79.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-23-15/20150223_190100.wav,40.607158795345214,2015,1a,82.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/5-8-15/20150511_215400.wav,40.60591554950428,2015,1a,162.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150412_203400.wav,40.53001406677599,2015,3a,8.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-16-15/20150416_213700.wav,40.48890450141312,2015,2a,83.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/5-14-15/20150515_005600.wav,40.47445912848524,2015,4a,93.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-16-15/20150217_215700.wav,40.459450160581646,2015,2a,294.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-2-15/20150404_192900.wav,40.43120250400514,2015,3a,271.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/5-14-15/20150516_215700.wav,40.40958458620983,2015,4a,180.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-16-15/20150420_193900.wav,40.36021111078346,2015,3a,121.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-2-15/20150205_194700.wav,40.32579826125234,2015,1a,163.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-16-15/20150217_235700.wav,40.23337024178471,2015,2a,108.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-12-15/20150315_001500.wav,40.22641277244581,2015,3a,113.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/6-4-15/20150606_211000.wav,39.96651158833109,2015,3a,193.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-16-15/20150416_203700.wav,39.927941111155164,2015,1a,272.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150217_215700.wav,39.87628123213148,2015,4a,270.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-9-15/20150412_213400.wav,39.87004783597362,2015,5a,203.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150409_213200.wav,39.83826550494609,2015,3a,298.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-16-15/20150418_203800.wav,39.74159151081134,2015,4a,42.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-16-15/20150217_215700.wav,39.607874578953,2015,1a,277.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-9-15/20150409_223200.wav,39.55645829603306,2015,5a,78.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-19-15/20150321_202000.wav,39.547349680173596,2015,1a,258.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-5-15/20150308_191100.wav,39.502743084012764,2015,4a,34.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-23-15/20150225_200300.wav,39.47764653998662,2015,1a,27.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-12-15/20150316_191600.wav,39.45404809620541,2015,1a,112.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/5-14-15/20150514_235600.wav,39.3776437926186,2015,4a,158.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/6-11-15/20150614_221300.wav,39.344892161480395,2015,3a,210.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/3-12-15/20150314_221500.wav,39.33569040129702,2015,5a,158.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-16-15/20150217_235700.wav,39.26594987281415,2015,5a,67.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-16-15/20150218_185700.wav,39.26469999608225,2015,1a,267.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-12-15/20150312_221400.wav,39.24986220659124,2015,4a,47.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-16-15/20150417_213700.wav,39.2216330400882,2015,2a,212.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-16-15/20150216_185600.wav,39.19371763070516,2015,5a,145.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-30-15/20150502_214800.wav,39.16610437893863,2015,4a,0.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/2-16-15/20150216_185600.wav,39.141782542085025,2015,3a,16.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-9-15/20150412_223400.wav,39.10768885269676,2015,5a,207.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-9-15/20150411_223400.wav,39.04435061579429,2015,2a,191.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-23-15/20150227_000400.wav,38.93849814526056,2015,5a,189.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150510_225300.wav,38.815322120658955,2015,3a,275.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/5-8-15/20150509_205200.wav,38.80015898643115,2015,4a,164.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-9-15/20150411_003300.wav,38.77750022326674,2015,4a,139.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/6-11-15/20150615_231300.wav,38.73681231008856,2015,4a,140.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-23-15/20150225_220300.wav,38.73548980081724,2015,5a,72.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-12-15/20150314_191500.wav,38.72744074552613,2015,1a,101.5
