,score,year,logger,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/2-23-15/20150224_220200.wav,41.61381331000174,2015,10a,102.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/4-9-15/20150409_223200.wav,41.60962012648074,2015,9a,76.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/3-19-15/20150321_231900.wav,41.592155124630146,2015,10a,264.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/6-11-15/20150615_001300.wav,41.52588188458812,2015,9a,192.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/2-16-15/20150219_005700.wav,41.45248011748765,2015,7a,160.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/4-2-15/20150403_212800.wav,41.431877112899585,2015,7a,39.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/5-8-15/20150509_215200.wav,41.42259397849682,2015,7a,270.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/4-2-15/20150404_232900.wav,41.36380064857839,2015,9a,82.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150307_201000.wav,41.3617843709154,2015,9a,72.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/6-4-15/20150604_230900.wav,41.317592824752666,2015,6a,294.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/5-8-15/20150511_215400.wav,41.29058488830305,2015,6a,206.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/6-11-15/20150612_221200.wav,41.25676068875903,2015,6a,175.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/4-16-15/20150418_203800.wav,41.24494666624468,2015,6a,72.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/2-2-15/20150205_224700.wav,41.1263330060993,2015,10a,106.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/3-5-15/20150305_220900.wav,41.12396028453922,2015,10a,28.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/3-12-15/20150314_221500.wav,41.08753132715064,2015,7a,254.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/4-30-15/20150430_214600.wav,41.06414822031006,2015,10a,104.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/2-23-15/20150225_210300.wav,41.0553341046542,2015,8a,99.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/6-4-15/20150608_231100.wav,40.92937912917686,2015,6a,261.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/6-25-15/20150630_001600.wav,40.92862677151209,2015,9a,100.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/2-16-15/20150218_235700.wav,40.91413154254801,2015,7a,46.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/4-9-15/20150409_193200.wav,40.806554466963405,2015,8a,159.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/4-2-15/20150403_232800.wav,40.73874904989048,2015,6a,101.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/4-30-15/20150502_234800.wav,40.7190005803506,2015,7a,291.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/4-9-15/20150409_223200.wav,40.699590364904864,2015,8a,2.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-12-15/20150313_001400.wav,40.674153788376515,2015,8a,20.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150226_210400.wav,40.572005971640195,2015,9a,53.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/2-2-15/20150202_204400.wav,40.46861466054284,2015,8a,41.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/5-14-15/20150517_005700.wav,40.46623959792429,2015,9a,3.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/4-16-15/20150416_213700.wav,40.43914538540542,2015,9a,129.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/5-8-15/20150509_205200.wav,40.419477769163166,2015,9a,8.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/6-11-15/20150615_221300.wav,40.41192380886511,2015,8a,87.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/2-23-15/20150225_000200.wav,40.41141442062142,2015,10a,70.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/6-11-15/20150614_221300.wav,40.40615469695796,2015,6a,27.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/6-11-15/20150615_221300.wav,40.33713435133846,2015,6a,28.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/3-12-15/20150312_231400.wav,40.30864844127836,2015,6a,248.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/6-11-15/20150615_211300.wav,40.242855763956804,2015,7a,127.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/6-25-15/20150627_221600.wav,40.22256573834035,2015,6a,35.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/2-23-15/20150225_200300.wav,40.21757512693398,2015,10a,157.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/4-9-15/20150411_203400.wav,40.213237380078176,2015,7a,152.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/4-30-15/20150505_004900.wav,40.17524617578376,2015,10a,16.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/2-2-15/20150205_004600.wav,40.17153781489016,2015,6a,82.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/6-4-15/20150607_221000.wav,40.16094944818386,2015,6a,93.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/4-9-15/20150410_213300.wav,40.16073288099082,2015,9a,157.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/2-23-15/20150227_000400.wav,39.99801835227935,2015,7a,162.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/5-8-15/20150508_225200.wav,39.95859608600908,2015,7a,241.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/6-4-15/20150607_231000.wav,39.95578550291444,2015,8a,243.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/4-16-15/20150417_213700.wav,39.941153187205835,2015,8a,134.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/4-16-15/20150421_003900.wav,39.86094592862837,2015,8a,37.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/2-23-15/20150226_190400.wav,39.853741510320425,2015,10a,282.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/4-2-15/20150406_003000.wav,39.82021334292026,2015,10a,80.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150223_190100.wav,39.81574524559707,2015,9a,290.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/2-2-15/20150204_214600.wav,39.81550727016413,2015,8a,192.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/4-2-15/20150405_233000.wav,39.76196745886002,2015,9a,159.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-5-15/20150305_230900.wav,39.74366790269396,2015,8a,259.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/4-16-15/20150416_193700.wav,39.72788555292695,2015,10a,198.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/6-11-15/20150612_221200.wav,39.7159201622461,2015,10a,76.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/5-8-15/20150509_235200.wav,39.66909793796015,2015,7a,150.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-12-15/20150314_211500.wav,39.654330946398204,2015,8a,283.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150315_221600.wav,39.538584741184046,2015,9a,18.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/2-23-15/20150225_190300.wav,39.517398331214956,2015,8a,17.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-5-15/20150309_001100.wav,39.50729465140957,2015,8a,9.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/6-11-15/20150615_211300.wav,39.487606932267695,2015,9a,106.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/6-25-15/20150629_221600.wav,39.438692391000366,2015,9a,161.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/3-12-15/20150314_221500.wav,39.43032606590374,2015,6a,123.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/5-14-15/20150516_235700.wav,39.34047151110433,2015,9a,201.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/4-16-15/20150417_223700.wav,39.33366506337237,2015,6a,250.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/2-23-15/20150225_190300.wav,39.313693200017354,2015,10a,227.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/3-12-15/20150312_191400.wav,39.257474348923154,2015,10a,81.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150225_230300.wav,39.2291527808053,2015,9a,50.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150306_000900.wav,39.15240766725365,2015,9a,285.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/2-23-15/20150225_200300.wav,39.071075564613835,2015,8a,55.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/2-16-15/20150218_005700.wav,39.06923219947753,2015,6a,31.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/4-16-15/20150417_003700.wav,39.06471125883527,2015,8a,189.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/5-8-15/20150512_205400.wav,39.063337088504156,2015,6a,172.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-19-15/20150321_232000.wav,39.0378970236737,2015,8a,181.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/6-25-15/20150627_211600.wav,39.03318500432318,2015,8a,61.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/2-23-15/20150227_000400.wav,38.96292083783402,2015,8a,119.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/3-19-15/20150321_212000.wav,38.96181373367202,2015,7a,7.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/4-2-15/20150405_213000.wav,38.931330558059265,2015,10a,32.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/5-8-15/20150510_215300.wav,38.87773434240011,2015,6a,62.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/6-11-15/20150612_211200.wav,38.85344648786692,2015,7a,40.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/2-23-15/20150226_210400.wav,38.83150625935506,2015,6a,244.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/3-12-15/20150314_191500.wav,38.82312419164098,2015,7a,123.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/4-9-15/20150410_223300.wav,38.756736317207555,2015,9a,72.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/4-30-15/20150505_004900.wav,38.676846662865444,2015,6a,62.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150307_221000.wav,38.5881513606839,2015,9a,180.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/2-2-15/20150202_224400.wav,38.55827409812132,2015,8a,168.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/2-23-15/20150223_200100.wav,38.549582711432635,2015,8a,237.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/6-25-15/20150627_221600.wav,38.501613506897755,2015,8a,95.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/5-14-15/20150515_205600.wav,38.49247111230542,2015,9a,10.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150313_001400.wav,38.392736992173965,2015,9a,26.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/5-8-15/20150510_225300.wav,38.33941792259344,2015,6a,179.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/4-2-15/20150402_232800.wav,38.248855818593924,2015,6a,225.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-12-15/20150314_221500.wav,38.12942840452154,2015,8a,158.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150321_192000.wav,38.124503929957285,2015,9a,78.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/2-2-15/20150205_214700.wav,38.1065929571786,2015,7a,290.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/3-5-15/20150308_201100.wav,38.09897650926909,2015,10a,62.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/3-19-15/20150321_192000.wav,38.08060852079139,2015,6a,34.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/4-16-15/20150417_203700.wav,38.06077976373477,2015,6a,244.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-12-15/20150315_211600.wav,38.03694345488692,2015,8a,281.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150315_201600.wav,38.00432658967245,2015,9a,253.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/6-11-15/20150612_211200.wav,37.99366291862742,2015,10a,78.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/4-16-15/20150420_193900.wav,37.905657000451654,2015,9a,62.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-19-15/20150320_221900.wav,37.85889543910326,2015,8a,191.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/3-5-15/20150306_221000.wav,37.81788589244996,2015,10a,103.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/4-16-15/20150419_193900.wav,37.79104055093898,2015,8a,117.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/2-2-15/20150204_204600.wav,37.788722952184735,2015,7a,265.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/3-19-15/20150319_231900.wav,37.76235173794988,2015,6a,277.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/6-11-15/20150611_231200.wav,37.73767535856683,2015,8a,242.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/4-16-15/20150417_213700.wav,37.6355176667399,2015,10a,172.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/6-25-15/20150630_001600.wav,37.52696483837907,2015,6a,28.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/3-19-15/20150322_202000.wav,37.39463407206865,2015,10a,243.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/3-12-15/20150312_211400.wav,37.345491854086255,2015,6a,103.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150305_190900.wav,37.328858217353684,2015,9a,192.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-12-15/20150313_201400.wav,37.31482326041188,2015,8a,128.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150316_001600.wav,37.300827435794915,2015,9a,139.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-19-15/20150321_001900.wav,37.29690591583483,2015,8a,246.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/6-11-15/20150614_211300.wav,37.27507112084408,2015,8a,186.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/4-30-15/20150504_234900.wav,37.26417602722129,2015,6a,22.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/4-9-15/20150409_213200.wav,37.245677621545774,2015,10a,196.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150305_230900.wav,37.220874540690495,2015,9a,138.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150321_212000.wav,37.20639369469871,2015,9a,90.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/2-23-15/20150226_230400.wav,37.14332288978031,2015,8a,49.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/4-16-15/20150417_223700.wav,37.120978642585875,2015,9a,69.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150227_000400.wav,37.1202637392174,2015,9a,252.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/3-5-15/20150308_211100.wav,37.05945796533172,2015,6a,58.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150306_221000.wav,37.02271369166255,2015,9a,19.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/5-14-15/20150518_215800.wav,36.914270202765195,2015,7a,50.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/4-9-15/20150411_223400.wav,36.90295852672711,2015,7a,88.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/5-14-15/20150518_215800.wav,36.89234192045188,2015,6a,257.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/6-4-15/20150604_210900.wav,36.820142710945575,2015,6a,16.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/6-11-15/20150615_221300.wav,36.809396796461684,2015,9a,262.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/4-30-15/20150504_224900.wav,36.80356538676483,2015,8a,145.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/4-9-15/20150409_223200.wav,36.78877901541548,2015,7a,157.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/3-12-15/20150315_191600.wav,36.78047505827651,2015,6a,187.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/2-16-15/20150216_185600.wav,36.77509138992396,2015,8a,253.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/4-16-15/20150417_003700.wav,36.76391469232434,2015,6a,208.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/3-12-15/20150312_191400.wav,36.75924236702003,2015,6a,177.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/3-19-15/20150320_201900.wav,36.731035106353225,2015,7a,127.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150309_001100.wav,36.727537409854676,2015,9a,66.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/2-2-15/20150204_214600.wav,36.72570526315405,2015,7a,141.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/2-16-15/20150216_215600.wav,36.69485124021559,2015,8a,12.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/2-23-15/20150225_230300.wav,36.68796694292736,2015,10a,53.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150204_224600.wav,36.63067145838039,2015,9a,221.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/4-2-15/20150404_232900.wav,36.61656061277189,2015,7a,167.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/6-11-15/20150611_221200.wav,36.47987339208126,2015,8a,52.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/4-16-15/20150416_223700.wav,36.47284071408381,2015,8a,243.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/4-16-15/20150419_203900.wav,36.46023273834124,2015,10a,200.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/4-9-15/20150410_193300.wav,36.42312582987667,2015,7a,258.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/4-2-15/20150403_232800.wav,36.40484936868793,2015,10a,22.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150225_000200.wav,36.39917242947993,2015,9a,63.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/6-11-15/20150612_211200.wav,36.37764706252362,2015,9a,89.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/2-16-15/20150218_205700.wav,36.32419880129951,2015,7a,5.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/3-19-15/20150321_202000.wav,36.230775277715274,2015,7a,31.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/4-16-15/20150419_213900.wav,36.217331529266446,2015,8a,4.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150308_001000.wav,36.173321675796025,2015,9a,58.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/2-16-15/20150218_215700.wav,36.16537832313798,2015,7a,95.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/6-11-15/20150615_231300.wav,36.063965935003424,2015,7a,249.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/5-8-15/20150508_235200.wav,36.016331611692365,2015,6a,277.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/4-9-15/20150409_213200.wav,36.008563090701905,2015,6a,203.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/4-9-15/20150409_203200.wav,35.88118727262764,2015,10a,0.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150305_210900.wav,35.825624318518884,2015,9a,186.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/2-2-15/20150205_204700.wav,35.80233408713642,2015,7a,180.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/5-14-15/20150517_235800.wav,35.780850236774725,2015,9a,272.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/3-5-15/20150306_221000.wav,35.75794131470775,2015,6a,260.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/6-25-15/20150628_231600.wav,35.74557284042904,2015,10a,234.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-5-15/20150307_221000.wav,35.74475839502656,2015,8a,214.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/3-19-15/20150320_221800.wav,35.66818434018,2015,10a,298.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/5-8-15/20150512_215400.wav,35.608291846713804,2015,6a,126.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/3-12-15/20150314_211500.wav,35.581939440867124,2015,6a,2.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/6-25-15/20150630_001600.wav,35.56145938083714,2015,10a,104.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/6-11-15/20150612_211200.wav,35.53089035071549,2015,6a,152.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/6-11-15/20150614_211300.wav,35.50778869887203,2015,7a,99.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-12-15/20150315_231600.wav,35.48114760532179,2015,8a,96.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/3-19-15/20150323_192100.wav,35.43387265301491,2015,7a,110.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/4-9-15/20150413_003400.wav,35.37205979135493,2015,8a,243.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/6a/4-2-15/20150405_002900.wav,35.34609554544924,2015,6a,226.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/4-2-15/20150402_192800.wav,35.19826384613086,2015,9a,259.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/2-2-15/20150204_194600.wav,35.19727454153557,2015,10a,280.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150315_231600.wav,35.090699265151706,2015,9a,282.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/4-2-15/20150403_232800.wav,35.084439225652524,2015,9a,111.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/10a/4-2-15/20150405_193000.wav,35.05820047412814,2015,10a,128.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/8a/3-12-15/20150312_211400.wav,35.04023141391623,2015,8a,20.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/4-9-15/20150409_203200.wav,34.94034504541096,2015,9a,8.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/7a/4-16-15/20150421_003900.wav,34.90352864855171,2015,7a,78.0
