,score,year,logger,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200311_014200.wav,347.5815852774775,2020,399,270.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_195500.wav,344.5906261724688,2020,400,121.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200219_202600.wav,344.2008868938086,2020,399,69.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200313_214400.wav,343.1530924350926,2020,399,214.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200114_195300.wav,343.0812588903122,2020,400,241.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200307_193900.wav,341.3497735672333,2020,399,298.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200211_201900.wav,339.4763220628174,2020,400,102.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200118_205600.wav,339.1130396053034,2020,400,187.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_231400.wav,339.0010181975394,2020,400,239.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_001900.wav,338.7897780395231,2020,400,172.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200211_201900.wav,335.6838815323298,2020,399,160.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_021900.wav,335.6683483769974,2020,400,182.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200211_191900.wav,335.3913103079406,2020,400,175.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_212000.wav,327.49461370920824,2020,400,253.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200205_191300.wav,326.65640852212687,2020,400,238.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_011900.wav,325.3953470740155,2020,400,187.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200211_231900.wav,324.1299510889357,2020,400,290.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_005300.wav,322.9153532260041,2020,400,137.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200311_194200.wav,320.71859620607023,2020,399,227.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200114_235300.wav,318.0631235798782,2020,400,88.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_221400.wav,317.2999763073647,2020,400,18.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_235400.wav,314.99658140191684,2020,400,37.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_025400.wav,314.87775755890146,2020,400,174.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200214_192100.wav,311.27181721614045,2020,399,72.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200119_005600.wav,309.304637460172,2020,400,125.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_005400.wav,305.1435514480571,2020,400,145.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200311_224200.wav,304.49855137901477,2020,400,52.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200205_191300.wav,303.09019271390616,2020,399,126.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200114_185300.wav,301.8519456221097,2020,400,54.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200303_223600.wav,301.35878695299766,2020,400,74.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200209_221700.wav,300.7800734455992,2020,400,287.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200208_011500.wav,300.1310924929149,2020,400,19.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200312_234300.wav,297.4800432173374,2020,399,288.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_211400.wav,297.035281615934,2020,400,138.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200225_233100.wav,292.0912409992752,2020,400,274.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_001300.wav,290.9531017871264,2020,400,85.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200210_201800.wav,286.3035898247128,2020,400,202.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200312_234300.wav,278.9134576298146,2020,400,57.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200313_214400.wav,278.4028888913283,2020,400,117.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_205400.wav,278.21339683566634,2020,400,112.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_185500.wav,277.15732808017026,2020,400,167.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200312_224300.wav,275.5872014042434,2020,399,269.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200214_192100.wav,274.09611309367426,2020,400,56.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200205_211300.wav,273.4350996940412,2020,400,239.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_205500.wav,270.23919088666327,2020,400,282.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200312_004200.wav,270.14448319686346,2020,400,150.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_225500.wav,269.8624245852635,2020,400,10.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200207_021400.wav,269.339510324763,2020,400,42.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200114_225300.wav,269.018853190638,2020,400,127.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200114_205300.wav,265.3887594467198,2020,400,292.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_215500.wav,264.3271704838326,2020,400,40.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200209_201700.wav,263.8241156721079,2020,400,183.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_215400.wav,262.87727780701607,2020,400,182.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200118_185600.wav,262.78434314718635,2020,400,89.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200303_233600.wav,262.6842786301187,2020,400,142.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200313_234400.wav,260.7376930614166,2020,399,31.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200119_015600.wav,260.56928624929833,2020,400,88.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200307_213900.wav,258.26277666439404,2020,399,164.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200311_014200.wav,257.96176147790993,2020,400,14.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200313_234400.wav,257.21660758757315,2020,400,298.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200313_224400.wav,254.25012859949138,2020,400,137.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_015400.wav,252.01408647537914,2020,400,81.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200206_011300.wav,248.48312604434938,2020,400,231.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200118_195600.wav,248.408383154221,2020,400,232.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200205_231300.wav,248.2937318905643,2020,400,274.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200207_191500.wav,248.02476892286134,2020,400,130.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200207_011400.wav,243.1047492407608,2020,400,100.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200209_231700.wav,242.60938816568446,2020,400,83.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200312_014200.wav,239.90251653896928,2020,399,142.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200205_221300.wav,238.91502108205182,2020,400,251.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200213_192100.wav,236.84817054346996,2020,400,44.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_401/TEST_0+1_20200331_215700.wav,236.21664649591494,2020,401,57.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200312_024200.wav,235.99886841955748,2020,400,108.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200211_191900.wav,235.59671896021987,2020,399,236.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200214_222100.wav,233.27368903457463,2020,399,214.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200312_194300.wav,228.2253432451328,2020,399,202.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200209_191700.wav,226.7748757882655,2020,400,127.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200211_211900.wav,226.75905114868857,2020,400,12.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200312_014200.wav,225.72118365964343,2020,400,282.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200210_231800.wav,224.29507321719362,2020,400,183.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200211_221900.wav,223.58536749121495,2020,400,23.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200304_013600.wav,221.26339366345636,2020,399,259.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200314_024407.wav,220.00818655737214,2020,400,245.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200223_222900.wav,218.3621195195725,2020,400,99.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200214_202100.wav,215.9747824473617,2020,399,224.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200307_203900.wav,214.25718226180598,2020,399,8.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200214_212100.wav,213.323015658699,2020,399,237.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200304_233700.wav,210.1746764523473,2020,400,82.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200210_021700.wav,209.55570321115079,2020,400,55.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200313_004300.wav,206.08496502200032,2020,400,263.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_195400.wav,205.86602511544555,2020,400,44.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_232000.wav,205.39975529781148,2020,400,202.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_202000.wav,202.9994432307658,2020,400,231.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200311_234200.wav,202.4215994155603,2020,400,213.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_398/TEST_0+1_20200224_203000.wav,197.16626564874034,2020,398,68.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200212_011900.wav,196.97290386502638,2020,399,2.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200207_001400.wav,196.63095408469118,2020,400,201.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200307_193900.wav,195.36615343577603,2020,400,278.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200308_204000.wav,195.31957407040792,2020,399,16.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200312_224300.wav,195.278715122831,2020,400,126.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200305_203800.wav,190.81748129102047,2020,400,233.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_175500.wav,188.4143132259259,2020,400,285.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200211_181900.wav,188.34447072661652,2020,400,281.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200212_192000.wav,187.30370611444405,2020,400,261.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200304_193700.wav,184.2780262222018,2020,400,248.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200210_011700.wav,183.98300085007205,2020,400,5.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200308_214000.wav,182.98013954902325,2020,400,137.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200222_192800.wav,179.89140077015867,2020,400,204.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_185400.wav,178.9731920766416,2020,400,273.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200223_232900.wav,178.64572825770992,2020,400,270.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200209_181700.wav,177.98669043330108,2020,400,298.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_401/TEST_0+1_20200226_183200.wav,177.12167746951164,2020,401,176.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_398/TEST_0+1_20200311_004200.wav,176.36692811014186,2020,398,47.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200214_222100.wav,176.12484583528058,2020,400,53.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_401/TEST_0+1_20200509_022400.wav,173.90917754675505,2020,401,259.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200115_175400.wav,173.1062585467217,2020,400,231.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200303_223600.wav,172.368905724944,2020,399,173.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200310_214200.wav,169.42074844174863,2020,400,253.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200211_021800.wav,168.77205354092726,2020,400,181.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200117_205600.wav,168.1096133280122,2020,400,175.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_401/TEST_0+1_20200115_175400.wav,168.08236590573375,2020,401,108.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200311_194200.wav,165.2836667757271,2020,400,60.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200210_181800.wav,164.08205988708892,2020,400,209.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200314_004400.wav,163.43168169083938,2020,400,193.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200309_014000.wav,162.0840876861138,2020,399,25.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200312_194300.wav,161.5505745970308,2020,400,218.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200304_223700.wav,161.5207089202682,2020,400,251.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200215_202200.wav,160.5911176399893,2020,400,124.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200205_001200.wav,159.10814705370078,2020,400,223.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_401/TEST_0+1_20200506_192200.wav,158.96508546837435,2020,401,39.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_398/TEST_0+1_20200310_194200.wav,157.83969746707194,2020,398,200.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_398/TEST_0+1_20200314_014400.wav,157.62271114501684,2020,398,279.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_401/TEST_0+1_20200506_202200.wav,156.61474728683623,2020,401,282.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200524_023400.wav,156.58578227806427,2020,399,232.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_398/TEST_0+1_20200314_004400.wav,156.39024082611002,2020,398,134.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_398/TEST_0+1_20200311_214200.wav,154.77716298562797,2020,398,188.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200307_213900.wav,154.18885077578264,2020,400,189.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_398/TEST_0+1_20200311_234200.wav,152.01753629454632,2020,398,26.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200117_215600.wav,150.81016221302633,2020,400,237.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200311_214200.wav,149.5105523476367,2020,400,43.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200116_235500.wav,149.1184641296232,2020,400,157.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200305_193800.wav,148.20665861590223,2020,400,46.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200516_223000.wav,147.99060576368862,2020,399,125.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200212_021900.wav,146.26086181032065,2020,399,109.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200117_185600.wav,146.06344230544977,2020,400,171.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200209_211700.wav,145.8221192712799,2020,400,289.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200205_181300.wav,143.72883880352003,2020,400,201.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2020/FLSHE_2020_400/TEST_0+1_20200228_193300.wav,139.48327234719252,2020,400,222.0
