Site,Start Date,Stop Date,Logger,SD Card,Listener,Sample Date,Sample Time,Sample Date Time,Species,NAAMP,File ID,Notes,Error
W41,7/24/2014,7/28/2014,8,8A,RKH,7/28/2014,11,7/28/2014 0:11,ACGRY,2,20140728_001100,ANTER DISTANT?,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/28/2014,7,7/28/2014 0:07,NOCAP,1,20140728_000700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/28/2014,7,7/28/2014 0:07,ACGRY,2,20140728_000700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/28/2014,7,7/28/2014 0:07,LICAT,1,20140728_000700,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/28/2014,7,7/28/2014 0:07,ACGRY,2,20140728_000700,SPLASHING SOUNDS,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/28/2014,7,7/28/2014 0:07,ACGRY,1,20140728_000700,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/28/2014,7,7/28/2014 0:07,ACGRY,2,20140728_000700,RANID SQUEAK,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/28/2014,7,7/28/2014 0:07,ACGRY,2,20140728_000700,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/28/2014,7,7/28/2014 0:07,ACGRY,2,20140728_000700,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/28/2014,7,7/28/2014 0:07,ACGRY,2,20140728_000700,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/28/2014,7,7/28/2014 0:07,LISPH,1,20140728_000700,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/28/2014,7,7/28/2014 0:07,NOCAP,1,20140728_000700,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/27/2014,2311,7/27/2014 23:11,ACGRY,2,20140727_231100,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/27/2014,2311,7/27/2014 23:11,ANTER,1,20140727_231100,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/27/2014,2307,7/27/2014 23:07,NOCAP,1,20140727_230700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,2307,7/27/2014 23:07,ACGRY,3,20140727_230700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,2307,7/27/2014 23:07,LICAT,1,20140727_230700,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/27/2014,2307,7/27/2014 23:07,ACGRY,2,20140727_230700,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/27/2014,2307,7/27/2014 23:07,ACGRY,2,20140727_230700,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/27/2014,2307,7/27/2014 23:07,ACGRY,2,20140727_230700,,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/27/2014,2307,7/27/2014 23:07,ACGRY,2,20140727_230700,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/27/2014,2307,7/27/2014 23:07,ACGRY,2,20140727_230700,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/27/2014,2307,7/27/2014 23:07,ACGRY,2,20140727_230700,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/27/2014,2307,7/27/2014 23:07,LICAT,1,20140727_230700,HYCIN + ACGRY DISTANT,Y
W41,7/24/2014,7/28/2014,8,8A,RKH,7/27/2014,2211,7/27/2014 22:11,ACGRY,2,20140727_221100,BUGS IN BACKGROUND,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/27/2014,2207,7/27/2014 22:07,NOCAP,1,20140727_220700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,2207,7/27/2014 22:07,ACGRY,2,20140727_220700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,2207,7/27/2014 22:07,HYCIN,2,20140727_220700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,2207,7/27/2014 22:07,HYGRA,1,20140727_220700,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/27/2014,2207,7/27/2014 22:07,ACGRY,1,20140727_220700,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/27/2014,2207,7/27/2014 22:07,NOCAP,1,20140727_220700,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/27/2014,2207,7/27/2014 22:07,ACGRY,2,20140727_220700,,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/27/2014,2207,7/27/2014 22:07,ACGRY,2,20140727_220700,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/27/2014,2207,7/27/2014 22:07,ACGRY,2,20140727_220700,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/27/2014,2207,7/27/2014 22:07,ACGRY,2,20140727_220700,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/27/2014,2207,7/27/2014 22:07,ACGRY,1,20140727_220700,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/27/2014,2207,7/27/2014 22:07,LICAT,1,20140727_220700,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/27/2014,2111,7/27/2014 21:11,ACGRY,2,20140727_211100,BUGS IN BACKGROUND,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/27/2014,2107,7/27/2014 21:07,NOCAP,1,20140727_210700,HYSQU DISTANT,Y
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,2107,7/27/2014 21:07,ACGRY,2,20140727_210700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,2107,7/27/2014 21:07,HYCIN,2,20140727_210700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,2107,7/27/2014 21:07,HYGRA,2,20140727_210700,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/27/2014,2107,7/27/2014 21:07,NOCAP,1,20140727_210700,ACGRY DISTANT,Y
W36,7/24/2014,7/28/2014,5,5A,MCD,7/27/2014,2107,7/27/2014 21:07,NOCAP,1,20140727_210700,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/27/2014,2107,7/27/2014 21:07,ACGRY,2,20140727_210700,HYGRA DISTANT,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/27/2014,2107,7/27/2014 21:07,ACGRY,2,20140727_210700,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/27/2014,2107,7/27/2014 21:07,ACGRY,2,20140727_210700,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/27/2014,2107,7/27/2014 21:07,ACGRY,1,20140727_210700,POSSIBLE PIGS SNIFFING/ROOTING NEAR LOGGER,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/27/2014,2107,7/27/2014 21:07,ACGRY,1,20140727_210700,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/27/2014,2107,7/27/2014 21:07,LICAT,1,20140727_210700,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/27/2014,2011,7/27/2014 20:11,ACGRY,2,20140727_201100,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/27/2014,2007,7/27/2014 20:07,NOCAP,1,20140727_200700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,2007,7/27/2014 20:07,ACGRY,1,20140727_200700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,2007,7/27/2014 20:07,HYCIN,2,20140727_200700,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,2007,7/27/2014 20:07,HYGRA,1,20140727_200700,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/27/2014,2007,7/27/2014 20:07,ACGRY,1,20140727_200700,SPLASHING SOUNDS,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/27/2014,2007,7/27/2014 20:07,NOCAP,1,20140727_200700,"ACGRY, HYGRA DISTANT",Y
W37,7/24/2014,7/29/2014,1,1A,RKH,7/27/2014,2007,7/27/2014 20:07,ACGRY,2,20140727_200700,NON BREEDING RANID SQEAK,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/27/2014,2007,7/27/2014 20:07,ACGRY,2,20140727_200700,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/27/2014,2007,7/27/2014 20:07,ACGRY,2,20140727_200700,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/27/2014,2007,7/27/2014 20:07,ACGRY,2,20140727_200700,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/27/2014,2007,7/27/2014 20:07,ACGRY,1,20140727_200700,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/27/2014,2007,7/27/2014 20:07,LICAT,1,20140727_200700,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/27/2014,12,7/27/2014 0:12,ACGRY,2,20140727_001200,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/27/2014,8,7/27/2014 0:08,NOCAP,1,20140727_000800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/27/2014,8,7/27/2014 0:08,ACGRY,2,20140727_000800,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/27/2014,8,7/27/2014 0:08,ACGRY,2,20140727_000800,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/27/2014,8,7/27/2014 0:08,ACGRY,1,20140727_000800,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/27/2014,8,7/27/2014 0:08,ACGRY,2,20140727_000800,,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/27/2014,8,7/27/2014 0:08,NOCAP,1,20140727_000800,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/27/2014,8,7/27/2014 0:08,ACGRY,2,20140727_000800,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/27/2014,8,7/27/2014 0:08,ACGRY,3,20140727_000800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/27/2014,8,7/27/2014 0:08,NOCAP,1,20140727_000800,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/26/2014,2312,7/26/2014 23:12,ACGRY,2,20140726_231200,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/26/2014,2308,7/26/2014 23:08,HYSQU,1,20140726_230800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,2308,7/26/2014 23:08,ACGRY,2,20140726_230800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,2308,7/26/2014 23:08,LICAT,1,20140726_230800,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/26/2014,2308,7/26/2014 23:08,ACGRY,2,20140726_230800,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/26/2014,2308,7/26/2014 23:08,ACGRY,2,20140726_230800,HYGRA DISTANT,Y
W37,7/24/2014,7/29/2014,1,1A,RKH,7/26/2014,2308,7/26/2014 23:08,ACGRY,2,20140726_230800,,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/26/2014,2308,7/26/2014 23:08,ACGRY,2,20140726_230800,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/26/2014,2308,7/26/2014 23:08,ACGRY,2,20140726_230800,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/26/2014,2308,7/26/2014 23:08,ACGRY,3,20140726_230800,HYCIN DISTANT,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/26/2014,2308,7/26/2014 23:08,NOCAP,1,20140726_230800,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/26/2014,2212,7/26/2014 22:12,ACGRY,2,20140726_221200,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/26/2014,2208,7/26/2014 22:08,NOCAP,1,20140726_220800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,2208,7/26/2014 22:08,ACGRY,2,20140726_220800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,2208,7/26/2014 22:08,HYCIN,2,20140726_220800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,2208,7/26/2014 22:08,HYGRA,1,20140726_220800,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/26/2014,2208,7/26/2014 22:08,ACGRY,2,20140726_220800,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/26/2014,2208,7/26/2014 22:08,ACGRY,2,20140726_220800,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/26/2014,2208,7/26/2014 22:08,ACGRY,2,20140726_220800,HYGRA DISTANT,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/26/2014,2208,7/26/2014 22:08,ACGRY,2,20140726_220800,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/26/2014,2208,7/26/2014 22:08,ACGRY,2,20140726_220800,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/26/2014,2208,7/26/2014 22:08,ACGRY,2,20140726_220800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/26/2014,2208,7/26/2014 22:08,NOCAP,1,20140726_220800,"ACGRY DISTANT, LICAT DISTANT, HYCIN DISTANT",Y
W41,7/24/2014,7/28/2014,8,8A,RKH,7/26/2014,2112,7/26/2014 21:12,ACGRY,2,20140726_211200,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/26/2014,2108,7/26/2014 21:08,NOCAP,1,20140726_210800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,2108,7/26/2014 21:08,ACGRY,2,20140726_210800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,2108,7/26/2014 21:08,HYCIN,3,20140726_210800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,2108,7/26/2014 21:08,HYGRA,2,20140726_210800,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/26/2014,2108,7/26/2014 21:08,ACGRY,1,20140726_210800,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/26/2014,2108,7/26/2014 21:08,ACGRY,1,20140726_210800,HYCIN DISTANT,Y
W37,7/24/2014,7/29/2014,1,1A,RKH,7/26/2014,2108,7/26/2014 21:08,ACGRY,2,20140726_210800,HYGRA DISTANT,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/26/2014,2108,7/26/2014 21:08,ACGRY,2,20140726_210800,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/26/2014,2108,7/26/2014 21:08,ACGRY,2,20140726_210800,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/26/2014,2108,7/26/2014 21:08,ACGRY,2,20140726_210800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/26/2014,2108,7/26/2014 21:08,ACGRY,1,20140726_210800,LICAT NOT HEARD. HYCIN DISTANT,Y
W41,7/24/2014,7/28/2014,8,8A,RKH,7/26/2014,2012,7/26/2014 20:12,ACGRY,1,20140726_201200,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/26/2014,2008,7/26/2014 20:08,NOCAP,1,20140726_200800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,2008,7/26/2014 20:08,ACGRY,1,20140726_200800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,2008,7/26/2014 20:08,HYGRA,1,20140726_200800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,2008,7/26/2014 20:08,LIGRY,1,20140726_200800,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/26/2014,2008,7/26/2014 20:08,ACGRY,2,20140726_200800,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/26/2014,2008,7/26/2014 20:08,ACGRY,1,20140726_200800,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/26/2014,2008,7/26/2014 20:08,NOCAP,1,20140726_200800,,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/26/2014,2008,7/26/2014 20:08,ACGRY,2,20140726_200800,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/26/2014,2008,7/26/2014 20:08,ACGRY,2,20140726_200800,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/26/2014,2008,7/26/2014 20:08,ACGRY,2,20140726_200800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/26/2014,2008,7/26/2014 20:08,ACGRY,1,20140726_200800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/26/2014,2008,7/26/2014 20:08,LICAT,1,20140726_200800,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/26/2014,12,7/26/2014 0:12,ACGRY,2,20140726_001200,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/26/2014,8,7/26/2014 0:08,NOCAP,1,20140726_000800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,8,7/26/2014 0:08,ACGRY,1,20140726_000800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/26/2014,8,7/26/2014 0:08,LIGRY,1,20140726_000800,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/26/2014,8,7/26/2014 0:08,ACGRY,2,20140726_000800,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/26/2014,8,7/26/2014 0:08,ACGRY,2,20140726_000800,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/26/2014,8,7/26/2014 0:08,ACGRY,2,20140726_000800,,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/26/2014,8,7/26/2014 0:08,ACGRY,2,20140726_000800,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/26/2014,8,7/26/2014 0:08,ACGRY,2,20140726_000800,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/26/2014,8,7/26/2014 0:08,ACGRY,3,20140726_000800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/26/2014,8,7/26/2014 0:08,ACGRY,1,20140726_000800,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/25/2014,2312,7/25/2014 23:12,ACGRY,2,20140725_231200,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/25/2014,2308,7/25/2014 23:08,NOCAP,1,20140725_230800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2308,7/25/2014 23:08,ACGRY,2,20140725_230800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2308,7/25/2014 23:08,HYCIN,1,20140725_230800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2308,7/25/2014 23:08,LIGRY,1,20140725_230800,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/25/2014,2308,7/25/2014 23:08,ACGRY,2,20140725_230800,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/25/2014,2308,7/25/2014 23:08,ACGRY,2,20140725_230800,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/25/2014,2308,7/25/2014 23:08,ACGRY,2,20140725_230800,,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/25/2014,2308,7/25/2014 23:08,ACGRY,2,20140725_230800,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/25/2014,2308,7/25/2014 23:08,ACGRY,3,20140725_230800,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/25/2014,2308,7/25/2014 23:08,ACGRY,3,20140725_230800,HYCIN DISTANT,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/25/2014,2308,7/25/2014 23:08,HYSQU,1,20140725_230800,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/25/2014,2212,7/25/2014 22:12,ACGRY,2,20140725_221200,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/25/2014,2208,7/25/2014 22:08,NOCAP,1,20140725_220800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2208,7/25/2014 22:08,ACGRY,2,20140725_220800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2208,7/25/2014 22:08,HYCIN,2,20140725_220800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2208,7/25/2014 22:08,HYGRA,1,20140725_220800,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/25/2014,2208,7/25/2014 22:08,ACGRY,2,20140725_220800,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/25/2014,2208,7/25/2014 22:08,ACGRY,2,20140725_220800,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/25/2014,2208,7/25/2014 22:08,ACGRY,2,20140725_220800,,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/25/2014,2208,7/25/2014 22:08,ACGRY,2,20140725_220800,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/25/2014,2208,7/25/2014 22:08,ACGRY,2,20140725_220800,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/25/2014,2208,7/25/2014 22:08,ACGRY,2,20140725_220800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/25/2014,2208,7/25/2014 22:08,ACGRY,1,20140725_220800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/25/2014,2208,7/25/2014 22:08,HYSQU,1,20140725_220800,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/25/2014,2112,7/25/2014 21:12,ACGRY,2,20140725_211200,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/25/2014,2108,7/25/2014 21:08,NOCAP,1,20140725_210800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2108,7/25/2014 21:08,ACGRY,2,20140725_210800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2108,7/25/2014 21:08,HYCIN,2,20140725_210800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2108,7/25/2014 21:08,HYGRA,2,20140725_210800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2108,7/25/2014 21:08,LIGRY,1,20140725_210800,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/25/2014,2108,7/25/2014 21:08,ACGRY,2,20140725_210800,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/25/2014,2108,7/25/2014 21:08,ACGRY,2,20140725_210800,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/25/2014,2108,7/25/2014 21:08,ACGRY,2,20140725_210800,,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/25/2014,2108,7/25/2014 21:08,ACGRY,2,20140725_210800,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/25/2014,2108,7/25/2014 21:08,ACGRY,1,20140725_210800,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/25/2014,2108,7/25/2014 21:08,ACGRY,2,20140725_210800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/25/2014,2108,7/25/2014 21:08,HYSQU,1,20140725_210800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/25/2014,2108,7/25/2014 21:08,LICAT,1,20140725_210800,WIND NOISE,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/25/2014,2012,7/25/2014 20:12,ACGRY,2,20140725_201200,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/25/2014,2008,7/25/2014 20:08,NOCAP,1,20140725_200800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2008,7/25/2014 20:08,ACGRY,2,20140725_200800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2008,7/25/2014 20:08,HYCIN,2,20140725_200800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2008,7/25/2014 20:08,LICAT,1,20140725_200800,,Y
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,2008,7/25/2014 20:08,LIGRY,1,20140725_200800,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/25/2014,2008,7/25/2014 20:08,ACGRY,2,20140725_200800,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/25/2014,2008,7/25/2014 20:08,ACGRY,2,20140725_200800,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/25/2014,2008,7/25/2014 20:08,NOCAP,1,20140725_200800,ACGRY DISTANT,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/25/2014,2008,7/25/2014 20:08,ACGRY,2,20140725_200800,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/25/2014,2008,7/25/2014 20:08,ACGRY,1,20140725_200800,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/25/2014,2008,7/25/2014 20:08,ACGRY,1,20140725_200800,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/25/2014,2008,7/25/2014 20:08,LIGRY,1,20140725_200800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/25/2014,2008,7/25/2014 20:08,ACGRY,2,20140725_200800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/25/2014,2008,7/25/2014 20:08,HYSQU,1,20140725_200800,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/25/2014,2008,7/25/2014 20:08,LISPH,1,20140725_200800,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/25/2014,13,7/25/2014 0:13,ACGRY,2,20140725_001300,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/25/2014,9,7/25/2014 0:09,NOCAP,1,20140725_000900,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/25/2014,9,7/25/2014 0:09,ACGRY,2,20140725_000900,,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/25/2014,9,7/25/2014 0:09,ACGRY,2,20140725_000900,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/25/2014,9,7/25/2014 0:09,ACGRY,2,20140725_000900,,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/25/2014,9,7/25/2014 0:09,ACGRY,2,20140725_000900,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/25/2014,9,7/25/2014 0:09,ACGRY,2,20140725_000900,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/25/2014,9,7/25/2014 0:09,ACGRY,3,20140725_000900,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/25/2014,9,7/25/2014 0:09,LIGRY,1,20140725_000900,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/25/2014,9,7/25/2014 0:09,ACGRY,1,20140725_000900,,N
W43,7/24/2014,7/28/2014,9,9A,MCD,7/25/2014,9,7/25/2014 0:09,LICAT,1,20140725_000900,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,8,7/25/2014 0:08,ACGRY,2,20140725_000800,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/25/2014,8,7/25/2014 0:08,LIGRY,1,20140725_000800,,N
W41,7/24/2014,7/28/2014,8,8A,RKH,7/24/2014,2313,7/24/2014 23:13,ACGRY,2,20140724_231300,,N
W27,7/24/2014,7/28/2014,4,4A,MCD,7/24/2014,2309,7/24/2014 23:09,NOCAP,1,20140724_230900,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/24/2014,2309,7/24/2014 23:09,ACGRY,2,20140724_230900,,N
W28,7/24/2014,7/28/2014,3,3A,MCD,7/24/2014,2309,7/24/2014 23:09,HYCIN,2,20140724_230900,,N
W29,7/24/2014,7/28/2014,2,2A,MCD,7/24/2014,2309,7/24/2014 23:09,ACGRY,3,20140724_230900,HYCIN DISTANT,N
W36,7/24/2014,7/28/2014,5,5A,MCD,7/24/2014,2309,7/24/2014 23:09,ACGRY,2,20140724_230900,,N
W37,7/24/2014,7/29/2014,1,1A,RKH,7/24/2014,2309,7/24/2014 23:09,ACGRY,2,20140724_230900,,N
W39,7/24/2014,7/28/2014,6,6A,MCD,7/24/2014,2309,7/24/2014 23:09,ACGRY,2,20140724_230900,,N
W40,7/24/2014,7/28/2014,7,7A,MCD,7/24/2014,2309,7/24/2014 23:09,ACGRY,2,20140724_230900,,N
W42,7/24/2014,7/28/2014,10,10A,MCD,7/24/2014,2309,7/24/2014 23:09,ACGRY,2,20140724_230900,HYCIN DISTANT,N
