,score,year,pond,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200211_211900.wav,523.1906038082587,2020,399,22.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200214_192100.wav,466.88918494487535,2020,399,217.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200309_234100.wav,450.5572932291391,2020,399,175.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200311_004200.wav,424.8328791008219,2020,399,279.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200307_193900.wav,424.39421605627666,2020,399,256.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200313_204400.wav,419.62856288873877,2020,399,264.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200219_202600.wav,367.89526665873524,2020,399,43.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200211_201900.wav,351.227202020457,2020,399,248.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200313_214400.wav,331.8425274631661,2020,399,214.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200312_234300.wav,328.31717892915646,2020,399,288.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200311_234200.wav,325.8858366613374,2020,399,179.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200311_194200.wav,316.71098901907146,2020,399,228.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200311_014200.wav,310.04776852549537,2020,399,270.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200205_191300.wav,302.9706705531856,2020,399,126.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200211_191900.wav,301.68379940363764,2020,399,240.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200312_224300.wav,289.6119737585188,2020,399,269.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200313_234400.wav,270.4102751063025,2020,399,32.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200214_202100.wav,246.49977757731722,2020,399,224.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200214_212100.wav,245.6087323654961,2020,399,195.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200212_011900.wav,213.96566712136402,2020,399,249.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200312_194300.wav,209.098044222019,2020,399,209.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200421_011100.wav,208.10748395934087,2020,399,149.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200312_014200.wav,201.90808359785456,2020,399,9.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200308_204000.wav,196.94841094153566,2020,399,16.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200214_222100.wav,188.9060314944289,2020,399,148.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200307_203900.wav,186.75212999474414,2020,399,8.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200307_213900.wav,186.49477113292255,2020,399,124.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200422_011100.wav,181.77543610432068,2020,399,224.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200314_024400.wav,180.26604572948202,2020,399,25.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200304_013600.wav,175.16586967776576,2020,399,259.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200421_021100.wav,160.2304566253251,2020,399,262.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200420_221100.wav,159.63570714585688,2020,399,105.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200516_223000.wav,149.81093452977538,2020,399,125.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200309_014000.wav,144.49697850713815,2020,399,25.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200303_223600.wav,142.55802356680707,2020,399,173.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200311_024200.wav,133.7235158428618,2020,399,295.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200212_021900.wav,129.4596805220991,2020,399,110.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200309_224100.wav,124.59803474648365,2020,399,2.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200520_023200.wav,122.48333338673794,2020,399,56.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200330_025500.wav,120.76402159621978,2020,399,42.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2020/FLSHE_2020_399/TEST_0+1_20200517_023000.wav,117.39969197994141,2020,399,190.0
