,score,year,pond,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170222_232900.wav,424.17043859568474,2017,399,260.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170222_212900.wav,383.97502977705915,2017,399,171.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170222_202900.wav,318.0497188794359,2017,399,224.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170223_003220.wav,306.145515453112,2017,399,60.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170222_192900.wav,254.81892139916573,2017,399,223.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170222_222900.wav,234.08692508218036,2017,399,282.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170415_210700.wav,115.56097513157881,2017,399,12.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20171113_173700.wav,94.4036739767561,2017,399,33.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170429_021600.wav,84.21290832330867,2017,399,97.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170511_022500.wav,83.54751910934519,2017,399,148.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170503_011900.wav,79.44483691701816,2017,399,153.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170121_005900.wav,73.91153910393717,2017,399,142.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20171128_173100.wav,73.12622284426939,2017,399,116.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170429_001600.wav,70.7233110348034,2017,399,169.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170504_212100.wav,70.57905603057684,2017,399,11.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170411_230400.wav,70.53505661706585,2017,399,230.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170401_025600.wav,69.96556419366206,2017,399,151.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170411_190400.wav,69.23403315870847,2017,399,144.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170407_220100.wav,67.98787914344292,2017,399,227.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170507_012200.wav,66.73238175276603,2017,399,109.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170508_022300.wav,62.83953691289061,2017,399,287.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170415_010600.wav,62.10789566408281,2017,399,296.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170424_221300.wav,59.886607142565346,2017,399,199.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170408_220200.wav,58.99408634460172,2017,399,49.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170401_235700.wav,58.44049567890658,2017,399,190.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170429_011600.wav,57.78537365395987,2017,399,280.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170414_190600.wav,57.24141299063771,2017,399,147.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170405_230000.wav,57.18732883965302,2017,399,144.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170601_204000.wav,56.97571102634855,2017,399,271.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170618_024700.wav,56.73228762848117,2017,399,224.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170406_220100.wav,56.37360936508485,2017,399,251.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170209_011700.wav,56.17606777776115,2017,399,162.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170414_220600.wav,55.651352611684736,2017,399,168.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170428_221600.wav,54.42292711601963,2017,399,74.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20171120_213400.wav,54.24162738265479,2017,399,189.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170210_211900.wav,53.893868622655255,2017,399,167.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20171202_173100.wav,53.367675339925995,2017,399,198.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170423_231300.wav,53.209591846414604,2017,399,203.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170213_192100.wav,53.10584229209941,2017,399,108.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20171122_233300.wav,52.71134270789982,2017,399,113.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170612_214500.wav,51.61878783792501,2017,399,98.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170218_022500.wav,51.34475770952922,2017,399,11.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170114_185300.wav,51.04162198189325,2017,399,275.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170512_022600.wav,50.61702169722275,2017,399,155.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170610_224400.wav,50.6103796304046,2017,399,217.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170602_214000.wav,50.570504461368174,2017,399,205.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170415_230700.wav,50.485476388743905,2017,399,295.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_399/TEST_0+1_20170220_002600.wav,49.959181227328784,2017,399,248.0
