,score,year,pond,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170210_021800.wav,111.77769973646045,2017,402,32.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170124_190300.wav,85.6037902611812,2017,402,36.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170214_182200.wav,85.08285732328733,2017,402,165.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170202_021000.wav,83.16374753797176,2017,402,204.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20171119_003500.wav,80.35830307934,2017,402,9.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170121_220000.wav,79.5808531315889,2017,402,256.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170217_182500.wav,78.82936129281383,2017,402,69.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170124_020200.wav,78.5811082667064,2017,402,271.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170213_182100.wav,75.58403490555784,2017,402,19.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170503_021900.wav,75.10440352113105,2017,402,206.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170305_013700.wav,74.00062727320254,2017,402,10.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170219_002600.wav,72.72911421645718,2017,402,282.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170208_211700.wav,71.5360119818831,2017,402,207.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170429_011600.wav,71.22081616161961,2017,402,295.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170121_005900.wav,71.0141899667246,2017,402,245.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170116_225500.wav,70.17468760127329,2017,402,159.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170218_002500.wav,69.73286180467566,2017,402,168.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170310_194100.wav,69.68094265891438,2017,402,105.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170220_202700.wav,69.13280668695536,2017,402,299.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170311_024100.wav,68.2586655705918,2017,402,53.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170217_192500.wav,68.19500412840375,2017,402,209.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170402_225800.wav,67.91712011195831,2017,402,15.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170213_232100.wav,67.75966822346734,2017,402,21.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170214_002100.wav,67.14147090071778,2017,402,244.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170210_181900.wav,67.10176973684275,2017,402,194.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170208_221700.wav,65.38894080693099,2017,402,292.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170105_214600.wav,62.82080141744515,2017,402,238.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170214_212200.wav,62.79245668870085,2017,402,48.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170509_012400.wav,62.49850740824245,2017,402,76.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170214_202200.wav,61.22102052889862,2017,402,290.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170304_233700.wav,60.9353951133676,2017,402,273.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170217_212500.wav,60.69912590347688,2017,402,159.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170216_182400.wav,60.4906998851989,2017,402,159.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170204_211300.wav,59.57877120858046,2017,402,213.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170308_013900.wav,59.209941789901855,2017,402,1.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170405_015900.wav,58.463244956774275,2017,402,44.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170122_010000.wav,58.2721029622268,2017,402,0.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170214_022100.wav,58.224916934543025,2017,402,87.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170215_012200.wav,58.09891766120832,2017,402,209.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170124_220300.wav,57.94842438578487,2017,402,145.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170214_192200.wav,57.89099939894802,2017,402,236.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170404_225900.wav,57.70254385917925,2017,402,214.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170112_235200.wav,57.64308652373912,2017,402,97.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170218_022500.wav,57.14728690203488,2017,402,138.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170208_201700.wav,56.95044751049942,2017,402,141.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170221_232800.wav,56.886186428743876,2017,402,55.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170213_202100.wav,56.811824318423675,2017,402,16.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170209_221800.wav,56.597864622260055,2017,402,5.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20171207_193100.wav,56.212876055104324,2017,402,71.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170215_022200.wav,56.121536393962444,2017,402,214.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170206_211500.wav,55.885147982422176,2017,402,137.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170123_010100.wav,55.70207884828585,2017,402,38.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170211_191900.wav,55.67622451685991,2017,402,39.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170116_205500.wav,55.516464854945816,2017,402,263.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170307_203900.wav,55.24597121081057,2017,402,262.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170309_024000.wav,55.05252365688797,2017,402,13.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170402_235800.wav,54.662266360302105,2017,402,281.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170220_002600.wav,54.62199256227936,2017,402,156.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20171215_233300.wav,54.38695622750354,2017,402,79.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170218_202600.wav,54.00602372795703,2017,402,204.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170305_023700.wav,53.79636457006572,2017,402,48.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170201_221000.wav,53.5606875658152,2017,402,50.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170509_022400.wav,53.15097550026085,2017,402,35.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170114_225300.wav,53.146786647576,2017,402,113.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170408_010100.wav,52.9506721030332,2017,402,110.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170116_215500.wav,52.895340965570284,2017,402,180.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170118_015600.wav,52.770840404118324,2017,402,58.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170205_221400.wav,52.750938516656056,2017,402,14.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170203_001100.wav,52.6438722770711,2017,402,13.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170114_215300.wav,52.18331903079393,2017,402,38.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170404_205900.wav,52.11399343601909,2017,402,176.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170211_201900.wav,52.07207504033953,2017,402,231.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170208_231700.wav,51.88316388679467,2017,402,129.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170215_182300.wav,51.8759921652616,2017,402,142.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170429_021600.wav,51.267365293860244,2017,402,106.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170613_194500.wav,50.967219932040635,2017,402,4.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170220_022600.wav,50.82014019569583,2017,402,71.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170115_225400.wav,50.80697840494715,2017,402,299.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170215_192300.wav,50.74838918958426,2017,402,285.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170126_220500.wav,50.70872933309279,2017,402,34.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170222_022800.wav,50.50691636026878,2017,402,217.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170131_220900.wav,50.46038704097406,2017,402,201.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170414_000600.wav,50.337049258651874,2017,402,22.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170406_010000.wav,50.30259510534894,2017,402,36.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170106_024600.wav,49.83104702170156,2017,402,271.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170211_211900.wav,49.73581453267094,2017,402,261.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170615_214600.wav,49.557718007288265,2017,402,171.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170117_235600.wav,49.52833063866133,2017,402,98.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170221_022700.wav,49.498543022402174,2017,402,261.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170214_222200.wav,49.17523238727134,2017,402,118.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170222_233008.wav,49.152230840883995,2017,402,69.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170131_190900.wav,49.14248044897465,2017,402,167.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170430_021700.wav,49.09121856665661,2017,402,295.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170503_011900.wav,49.090758296514515,2017,402,87.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170209_021700.wav,48.86622216986592,2017,402,112.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170429_211700.wav,48.86616090101771,2017,402,164.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170427_021500.wav,48.82551031389209,2017,402,134.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170117_005500.wav,48.68215871033336,2017,402,130.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170125_010300.wav,48.65655534462276,2017,402,164.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170309_014000.wav,48.46982298933249,2017,402,200.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170416_200800.wav,48.34123576067081,2017,402,18.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170125_200400.wav,48.32701119637716,2017,402,26.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170212_212000.wav,48.180519304658695,2017,402,202.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/TEST_0+1_20170413_020500.wav,48.15589714394849,2017,402,225.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170406_200100.wav,47.99023909123724,2017,402,214.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170122_230100.wav,47.91254177048565,2017,402,80.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170106_214700.wav,47.89717217522283,2017,402,226.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/FLSHE_2017/FLSHE_2017_402/FLSH-402_0+1_20170213_222100.wav,47.65923529313477,2017,402,0.0
